AnimalID,breed,sex,receiptnumber,dateimpounded,name,dispositiondate,color,approxweight,agecategory,source,status
21116,min pin,f,di 10-200390,2010-08-16,queen,2010-08-16,"['black', 'tan']",20 lbs,unknown,holding stray,redeemed
21118,jack russell,m,10 - 200615,2010-08-17,rikishi,2010-08-18,"['black', 'white']",20 lbs,unknown,holding stray,redeemed
21122,rottweiler,f,10 - 200503,2010-08-17,lee,2010-08-17,"['black', 'tan']",60 lbs,unknown,holding stray,redeemed
21128,skipperkee,m/n,tu,2010-08-19,puck,2010-08-19,['black'],15 lbs,unknown,holding stray,ride home free
21130,minnie snauzer,m,tu,2010-08-19,chu chu,2010-08-19,"['salt', 'pepper']",25lbs,unknown,holding stray,ride home free
21131,shepherd mix,f,tu,2010-08-19,daisy,2010-08-20,"['black', 'tan']",60 lbs,unknown,brought-in,ride home free
21134,lab,f,10-200794 - di sbh,2010-08-20,molly,2010-08-20,['black'],55lbs,unknown,holding stray,redeemed
21138,lab mix pit,m/n,10-206073 da-tb,2010-08-21,bo diddley,2010-09-18,['black'],60,unknown,transferred,sold
21139,chi mix shiba,m/n,10-201385 da-,2010-08-21,peso (now akira),2010-08-28,['cream'],15,unknown,transferred,sold
21142,am bulldog mix pit,m/n,n/c,2010-08-21,awesome,2010-09-28,"['tan', 'white']",60lbs,unknown,complaint,transferred
21143,lab,m/n,n/c,2010-08-21,bear,2010-08-22,['chocolate'],unknown,unknown,holding stray,ride home free
21145,labrador,f/s,unknown,2010-08-21,daisy,2010-08-21,['yellow'],65 lbs,unknown,holding stray,ride home free
21154,golden retriever,f/s,unknown,2010-08-23,taiga,2010-08-23,['golden'],unknown,unknown,holding stray,ride home free
21155,pitbull,m,n/c,2010-08-24,pusher,2010-08-25,['tan'],60 lbs,unknown,holding stray,ride home free
21164,chow,m,unknown,2010-08-27,buddy,2010-08-27,['red'],40,unknown,holding stray,ride home free
21165,pit,m,n/c,2010-08-27,devil,2010-08-27,"['black (white chest', 'paws)']",unknown,unknown,brought-in,ride home free
21178,standard poodle,f/s,unknown,2010-08-30,molly,2010-08-30,['black'],unknown,unknown,holding stray,ride home free
21189,australian shepherd,m,10-202116 di-tb,2010-09-03,lobo,2010-09-04,"['white', 'grey']",45,unknown,holding stray,redeemed
21196,pit bull,m,10 202143 di jg.,2010-09-05,suede,2010-09-05,['dark grey'],70,unknown,holding stray,redeemed
21198,german shep,m/n,unknown,2010-09-05,billy,2010-09-05,"['black', 'brown']",unknown,unknown,holding stray,ride home free
21208,shepherd mix,f,unknown,2010-09-07,ginger,2010-09-07,['tan'],60lbs,unknown,holding stray,ride home free
21209,chihuahua,m,n/c,2010-09-07,max,2010-09-08,"['black', 'white']",10 lbs,unknown,holding stray,ride home free
21210,pit bull,m,10-205667diak,2010-09-07,bunty,2010-09-10,"['brindle', 'white']",80 lbs,unknown,holding stray,redeemed
21213,golden retreiver,m,unknown,2010-09-08,unknown,2010-09-08,['tan'],70lbs,unknown,holding stray,ride home free
21219,shepherd mix,f/s,10-205609diak,2010-09-10,maya,2010-09-10,"['gold', 'brown']",100 lbs,unknown,brought-in,redeemed
21223,bichon mix maltese,m/n,10 - 206490 da,2010-09-11,jasper (was finnegan),2010-09-21,['white'],15 lbs,unknown,brought-in,sold
21225,border collie cross,f/s,di 10-205811,2010-09-11,killjoy,2010-09-13,"['black', 'white']",65 lbs,unknown,holding stray,redeemed
21232,australian shep,f/s,di 10-205739,2010-09-13,bailey,2010-09-13,['blue merle'],50 lbs,unknown,brought-in,redeemed
21233,husky mix,m,di 10-205904,2010-09-13,sparky,2010-09-14,"['black', 'tan']",70 lbs,unknown,holding stray,redeemed
21234,husky,m,10-206079 di-tb,2010-09-13,nero (aka rocky),2010-09-15,"['black', 'white']",unknown,unknown,holding stray,redeemed
21236,retriever mix,f/s,unknown,2010-09-14,daisy,2010-09-14,['tan'],50,unknown,holding stray,ride home free
21237,rottweiler mix,m/n,10 - 206287,2010-09-15,skilo,2010-09-17,"['black', 'tan']",100 lbs,unknown,holding stray,redeemed
21239,boston terrier,m/n,unknown,2010-09-15,memphis,2010-09-17,"['black', 'white']",unknown,unknown,holding stray,redeemed
21241,spaniel mix,f,n/c,2010-09-16,lady,2010-09-16,['brown'],20,unknown,holding stray,ride home free
21243,rabbit,m/n,unknown,2010-09-16,sam,2011-02-25,['grey'],2 lbs,unknown,brought-in,sold
21250,poodle (miniature),m/n,10-206350 di-tb,2010-09-17,zamo,2010-09-18,['grey'],4 lbs.,unknown,holding stray,redeemed
21265,fox terrier (smooth),m/n,10-211739da- tu,2010-09-21,frasper,2010-10-15,"['white', 'black', 'tan']",20 lbs,unknown,holding stray,sold
21267,husky,f,unknown,2010-09-21,vargen,2010-09-21,['white'],30 lbs,unknown,complaint,redeemed
21269,husky,m,unknown,2010-09-21,lucky,2010-09-21,"['black', 'white']",50 lbs,unknown,complaint,redeemed
21273,pigeon,x,unknown,2010-09-21,unknown,2010-09-24,"['grey', 'white']",unknown,unknown,brought-in,transferred
21278,catahula hound mix,m/n,di 10-206934,2010-09-25,pedro,2010-09-25,"['black', 'brown', 'tan', 'white']",60 lbs,unknown,holding stray,redeemed
21280,lab,m,n/c,2010-09-25,spooky,2010-09-26,['black'],65 lbs,unknown,holding stray,ride home free
21283,pomeranian,f/s,di 10-206962,2010-09-26,carefree,2010-09-26,['red'],unknown,unknown,brought-in,redeemed
21286,border collie,m/n,10 - 206996 di,2010-09-26,einstein,2010-09-27,"['black', 'white']",45 lbs,unknown,brought-in,redeemed
21291,french bulldog,f,10 - 207146,2010-09-27,roxie,2010-09-28,['brindle'],unknown,unknown,police-day,redeemed
21292,rat,m,unknown,2010-09-28,jimmy the rat,2010-10-23,['white'],unknown,unknown,brought-in,transferred
21294,bichon,unknown,unknown,2010-09-28,little white,2010-09-28,['white'],25 lbs,unknown,holding stray,ride home free
21300,husky mix,f,tu,2010-09-29,hazel,2010-09-30,"['black', 'tan']",65lbs,unknown,holding stray,ride home free
21301,shih tzu,m/n,10 - 207601,2010-09-30,bb,2010-10-01,"['white', 'grey', 'tan']",15 lbs,unknown,holding stray,redeemed
21304,rabbit dwarf,x,unknown,2010-10-01,unknown,2010-10-02,"['black', 'grey']",1,unknown,holding stray,transferred
21305,lab,m/n,dg 10-207621,2010-10-01,pete,2010-10-03,['black'],70 lbs,unknown,other,redeemed
21309,snake,f,unknown,2010-10-01,unknown,2010-10-05,['grey'],unknown,unknown,brought-in,transferred
21310,rottie mix chessie,m/n,10-208502da,2010-10-01,rocky,2010-10-13,['tan'],90,unknown,brought-in,sold
21311,poodle,f,la18476,2010-10-02,mila,2010-10-02,['brown'],unknown,unknown,holding stray,redeemed
21328,pit bull,m,unknown,2010-10-07,ferdinand,2010-10-31,['red'],60,unknown,holding stray,transferred
21336,rabbit,m,10 - 211916,2010-10-09,baxter,2010-10-18,"['white', 'black']",1 lb,unknown,holding stray,sold
21340,toy poodle,f,di 10-208449,2010-10-10,coco,2010-10-12,['brown'],unknown,unknown,holding stray,redeemed
21347,golden doodle,f,10 - 208543 skj;,2010-10-13,shanti,2010-10-13,"['beige', 'white']",80 lbs,unknown,holding stray,redeemed
21348,miniature schnauzer,m,n/c,2010-10-13,jack,2010-10-16,"['grey', 'black']",15 lbs,unknown,holding stray,redeemed
21351,corgi mix,m/n,n/c,2010-10-13,gus,2010-10-20,"['black', 'tan']",unknown,unknown,police-emergency,ride home free
21357,terrier mix,m/n,n/c,2010-10-15,artu,2010-10-16,"['white', 'black']",30 lbs.,unknown,holding stray,redeemed
21362,min poodle mix,m,unknown,2010-10-16,jiggles,2010-11-04,['black'],unknown,unknown,holding stray,transferred
21368,pit bull,f/s,unknown,2010-10-17,brandy,2010-10-18,"['brown', 'white']",unknown,unknown,holding stray,transferred
21371,pomeranian,f/s,da 10-212529,2010-10-18,turkey (per the adopter),2010-10-24,['sable'],10lbs,unknown,brought-in,sold
21373,sheltie mix jack,f/s,10-214254 diak,2010-10-18,chicory,2010-11-06,"['sable', 'white']",20 lbs,unknown,brought-in,sold
21388,rottweiler mix catahulah,f/s,10 - 212352 di,2010-10-20,roxanne,2010-10-21,"['blue merle', 'tan']",55 lbs.,unknown,holding stray,redeemed
21391,blue heeler,m,10-212898di - tu,2010-10-21,doji,2010-10-27,"['grey', 'white', 'black']",40 lbs,unknown,police-day,redeemed
21392,lab,f,n/c,2010-10-22,eudora,2010-10-23,['dark brown'],50lbs,unknown,holding stray,ride home free
21402,shep mix,m/n,10 - 212831,2010-10-26,willie,2010-10-27,['tan'],60 lbs,unknown,holding stray,redeemed
21403,shep mix,m/n,10 - 212870 di,2010-10-27,ralph,2010-10-27,"['tan', 'black']",80 lbs,unknown,brought-in,redeemed
21404,gsd mix husky,m,tu,2010-10-27,brutus,2010-10-27,['white'],60 lbs,unknown,complaint,ride home free
21407,min pin,f,10-212947di - tu,2010-10-27,queen,2010-10-28,"['black', 'tan']",15lbs,unknown,holding stray,redeemed
21410,springer spaniel,f/s,di 10-213458,2010-10-29,summer,2010-10-29,"['brown', 'white']",35lbs,unknown,brought-in,redeemed
21412,cairn terrier,unknown,di 10-213499,2010-10-29,oskar,2010-10-30,['brindle'],15 lbs,unknown,holding stray,redeemed
21419,german shepherd,f/s,10 - 223448,2010-10-30,odina,2010-12-22,"['black', 'brown']",80 lbs,unknown,complaint,sold
21429,chihuahua,m/n,10-213664di - tu,2010-11-01,jo jo,2010-11-01,"['tan', 'white']",5 lbs,unknown,brought-in,redeemed
21432,retriever,m/n,10-213842di - tu,2010-11-01,boo boo,2010-11-02,['black'],unknown,unknown,holding stray,redeemed
21435,shih tzu,m,10-213900di - tu,2010-11-02,prince,2010-11-03,"['white', 'tan']",249,unknown,holding stray,redeemed
21436,ferret,m/n,10 - 218504,2010-11-03,unknown,2010-11-09,['cinnamon'],2 lbs,unknown,brought-in,sold
21440,am eskimo mix,m/n,n/c,2010-11-04,buddy,2010-11-05,['tan'],15 lbs,unknown,complaint,ride home free
21441,yellow lab,f,10-214259,2010-11-05,emma,2010-11-06,['yellow'],80 lbs,unknown,holding stray,redeemed
21443,poodle mix maltese,m/n,unknown,2010-11-06,mario tabletop,2010-11-26,['white'],unknown,unknown,holding stray,transferred
21444,collie mix,f/s,unknown,2010-11-06,winnie,2010-11-06,['black'],unknown,unknown,holding stray,ride home free
21445,pug mix beagle,f/s,10-219046di - tu,2010-11-06,miko,2010-11-16,['brown'],unknown,unknown,holding stray,redeemed
21453,pit bull,f/s,tu,2010-11-08,honey,2010-11-09,"['white', 'grey']",45 lbs,unknown,complaint,ride home free
21459,min pin,m/n,10-218811 di-tb,2010-11-10,toby,2010-11-13,"['black', 'tan']",10 lbs,unknown,holding stray,redeemed
21463,"maltese,  mix?",m,10-218803diak,2010-11-12,hiro,2010-11-13,['white'],11 lbs,unknown,holding stray,redeemed
21465,jack russell,f/s,n/c,2010-11-13,elsie,2010-11-14,"['black', 'white']",20lbs,unknown,holding stray,ride home free
21467,yorkshire terrier,m,10 - 219174,2010-11-14,baby,2000-11-17,"['tan', 'grey']",5lbs,unknown,holding stray,redeemed
21473,lhasa apso mix,f/s,10 - 219106,2010-11-16,coco,2010-11-17,"['white', 'tan']",15lbs,unknown,holding stray,redeemed
21480,austr cattle dog mix,m/n,10-219465di - tu,2010-11-20,boon,2010-11-22,"['black', 'brindle', 'merle &white']",65 lbs.,unknown,police-day,redeemed
21483,lab,m/n,unknown,2010-11-22,beau,2010-11-22,['black'],75lbs,unknown,holding stray,ride home free
21484,husky,m/n,n/c,2010-11-23,lucky,2010-11-23,"['grey', 'white', 'black']",60 lbs,unknown,complaint,ride home free
21485,miniature schnauzer,f/s,10 - 219692,2010-11-23,benji,2010-11-24,['grey'],10 lbs,unknown,holding stray,redeemed
21487,shep mix lab,m/n,unknown,2010-11-24,elmer,unknown,"['black', 'tan']",60lbs,unknown,brought-in,behavior
21488,nova scotia duck toller,f/s,10 - 219853,2010-11-25,mercedes,2010-11-25,['tan'],20 lbs,unknown,brought-in,redeemed
21493,collie mix,m/n,unknown,2010-11-29,rocko,2010-11-29,"['tan', 'black']",90 lbs,unknown,holding stray,ride home free
21496,dove,x,unknown,2010-12-01,unknown,2010-12-22,['white'],1 lb,unknown,brought-in,transferred
21504,australian shep mix,m,n/c,2010-12-03,chaos,2010-12-04,['blue merle'],30 lbs,unknown,brought-in,ride home free
21506,dachshund,m/n,10-220919di - tu,2010-12-05,mr fritz,2010-12-06,['brown'],unknown,unknown,holding stray,redeemed
21508,lab,f,tu,2010-12-06,bella,2010-12-06,['black'],45 lbs,unknown,holding stray,ride home free
21511,shih tzu,m/n,unknown,2010-12-08,obi,2010-12-08,"['white', 'tan']",10 lbs,unknown,holding stray,ride home free
21513,chihuahua mix,f,n/c,2010-12-08,kiero,2010-12-09,['white'],10 lbs,unknown,holding stray,ride home free
21515,lab,m/n,10 - 221718,2010-12-09,dakota,unknown,['chocolate'],60 lbs,unknown,brought-in,redeemed
21516,pyrenese mix,m/n,da 10-222893,2010-12-09,rocky,2010-12-19,['white'],85 lbs,unknown,brought-in,sold
21521,terr mix shar pei mix shep,m/n,da 10-222891,2010-12-09,walrus,2010-12-19,"['black', 'tan']",5 lbs,unknown,transferred,sold
21528,portuguese waterdog,f/s,10-221746 jn12,2010-12-11,tara,2010-12-12,"['black', 'white']",unknown,unknown,brought-in,redeemed
21534,shepherd mix,m,10 - 222789,2010-12-16,dash,2010-12-17,"['black', 'tan']",60 lbs,unknown,holding stray,redeemed
21538,shih tzu,m/n,11 - 158103 - da,2010-12-18,kramer,2011-01-05,"['white', 'grey']",17 lbs,unknown,seized,sold
21539,shep mix terrier,f,11-159382da-tb,2010-12-18,sasha,2011-01-08,['brown'],5,unknown,brought-in,sold
21542,maltese mix,m,10 - 223503,2010-12-21,wang,2010-12-22,['white'],10 lbs,unknown,holding stray,redeemed
21544,maltese,m/n,21020/10-223727,2010-12-22,sang chu,2010-12-25,['white'],5,unknown,holding stray,redeemed
21546,rabbit,f,unknown,2010-12-23,marcia,2012-02-29,['white'],2 lbs,unknown,brought-in,transferred
21548,rabbit,f,n/c,2010-12-23,storm,2011-01-28,['gray'],unknown,unknown,brought-in,transferred
21550,airedale,f/s,10 - 209695,2010-12-23,kai,2010-12-24,"['brown', 'black']",50 lbs,unknown,brought-in,redeemed
21561,pigeon,x,john gray,2010-12-28,unknown,unknown,['white'],unknown,unknown,brought-in,ride home free
21562,shepherd akita cross,m/n,10-223782,2010-12-28,bobby (oscar),2010-12-29,['black'],40,unknown,complaint,redeemed
21563,shepherd akita cross,m/n,10-223783,2010-12-28,spike (felix),2010-12-29,['black'],75,unknown,complaint,redeemed
21566,lab,f,unknown,2010-12-29,unknown,2010-12-29,['yellow'],60 lbs,unknown,holding stray,ride home free
21570,shihtzu mix,m,10-157377di-tp,2010-12-31,figo,2011-01-02,['white'],15lbs,unknown,brought-in,redeemed
21572,rott mix,f/s,11-157951di-tp,2011-01-01,lola,2011-01-04,"['black', 'tan', 'white']",75lbs,unknown,holding stray,redeemed
21573,lab cross,f/s,unknown,2011-01-02,chelsea,2011-01-02,['black'],65 lbs,unknown,holding stray,ride home free
21578,chicken,unknown,unknown,2010-12-28,unknown,2011-01-08,['brown'],unknown,unknown,unknown,transferred
21595,chicken,f,n/c,2011-01-11,clementine,2011-01-14,['brown'],unknown,unknown,holding stray,transferred
21596,mal mix shep,m,tu,2011-01-11,sparkey,2011-01-12,"['black', 'tan', 'white']",unknown,unknown,holding stray,ride home free
21597,husky,m/n,unknown,2011-01-12,duke,2011-01-12,"['brown', 'white']",65lbs,unknown,holding stray,redeemed
21599,rotty mix,f/s,n/c,2011-01-14,coco,2011-01-14,"['tan', 'black']",65,unknown,holding stray,ride home free
21603,shih tzu,m/n,11 - 173129,2011-01-18,d.j.,2011-03-24,"['tan', 'white']",10 lbs,unknown,holding stray,sold
21608,poodle mix,m/n,n/c,2011-01-21,chewie,2011-01-22,['white'],20 lbs,unknown,holding stray,ride home free
21614,border collie,f,11-162526,2011-01-23,hatley,2011-01-23,"['black', 'white']",40 lbs,unknown,holding stray,redeemed
21616,husky,f/s,n/c,2011-01-23,mailo,2011-01-23,['white'],55 lbs,unknown,holding stray,ride home free
21617,weimeranaer,m,11 - 162567,2011-01-24,sterling,2011-01-24,['silver'],70 lbs,unknown,holding stray,redeemed
21619,beagle,m/n,unknown,2011-01-26,baily,2011-01-26,['tri coloured'],20lbs,unknown,holding stray,ride home free
21620,standard poodle,f/s,11 - 163123 di,2011-01-26,maxine,2011-01-27,['black'],65 lbs,unknown,holding stray,redeemed
21622,spaniel mix,f,11 - 164253 da,2011-01-28,sadie,2011-02-10,['sable'],10lbs,unknown,transferred,sold
21625,brittany spaniel,m/n,n/c,2011-01-29,lucky,2011-01-30,"['liver', 'white']",40 lbs.,unknown,holding stray,ride home free
21626,rottweiler,f,unknown,2011-01-30,lexus,2011-01-30,"['black', 'tan']",80 lbs,unknown,holding stray,ride home free
21628,husky mix,m,11 - 163810,2011-01-31,sparky,2011-02-01,"['brown', 'black']",75 lbs,unknown,holding stray,redeemed
21629,heeler mix terrier,m/n,11 - 173134,2011-01-31,snap,2011-03-24,"['blk', 'tan', 'wht', 'black face']",12 lbs,unknown,transferred,sold
21631,heeler mix terrier,m/n,11 - 167963 da,2011-01-31,pop,2011-03-11,"['blk', 'tan (blk', 'tan face)']",10 lbs,unknown,transferred,sold
21634,maltipoo,f/s,11-163875,2011-02-01,charlie,2011-02-02,['white'],25 lbs,unknown,holding stray,redeemed
21639,boston terrior,m,11 - 164105,2011-02-03,disco,2011-02-03,"['blk', 'white']",15lbs,unknown,holding stray,redeemed
21641,yorkie,m,n/c,2011-02-03,cocoa,2011-02-03,"['tan', 'black']",15lbs,unknown,holding stray,ride home free
21648,lab,m/n,n/c,2011-02-07,farley,2011-02-07,['yellow'],60 lbs,unknown,holding stray,ride home free
21649,corgi mix,f/s,di 11-164436-,2011-02-07,coco (coconut),2011-02-08,"['black', 'tan']",unknown,unknown,holding stray,redeemed
21650,pug,f,rhf,2011-02-08,muffin,2011-02-10,['fawn'],10,unknown,holding stray,ride home free
21653,british bulldog,m/n,n/c,2011-02-09,billy,2011-02-10,"['brindle', 'white']",80 lbs (tank),unknown,police-night,ride home free
21661,spaniel mix,m,11 - 165401,2011-02-15,momo,2011-02-16,['tan'],30 lbs,unknown,holding stray,redeemed
21662,guinea pig,m,n/c,2011-02-15,unknown,2011-02-18,"['white', 'tan']",2 lbs,unknown,holding stray,transferred
21665,lab mix,f,11-165341di,2011-02-16,marlie,2011-02-16,['black'],35,unknown,holding stray,redeemed
21670,shih tzu mix,f/s,11-165569di,2011-02-17,scout,2011-02-17,"['white', 'tan']",15 lbs,unknown,brought-in,redeemed
21673,tibitan mastif mix,m,11-165780di-tb,2011-02-18,wongwong,2011-02-20,"['black, tan', 'white chest']",90 lbs,unknown,holding stray,redeemed
21678,mastiff mix,m,11-166577diak,2011-02-19,dexter,2011-02-26,['tan'],unknown,unknown,holding stray,redeemed
21679,chihuahua,m,11 - 166032,2011-02-20,bentley,2011-02-22,"['brown, tan', 'white']",5 lbs,unknown,holding stray,redeemed
21680,lab mix pointer,m/n,11 - 172149,2011-02-20,barney,2011-03-17,"['black', 'white']",80 lbs,unknown,holding stray,sold
21686,pomeranian,m/n,11 - 166351,2011-02-23,dou dou,2011-02-24,['tan'],10 lbs,unknown,patrol,redeemed
21688,pit mix staffy,m/n,11-167521da,2011-02-24,petey,2011-03-04,"['wht', 'brn']",50lbs,unknown,transferred,sold
21689,lab mix,f/s,11 - 167049,2011-02-24,marley,2011-03-05,['black'],45 lbs,unknown,transferred,sold
21690,shih tzu mix terrier,m/n,11 - 167971 da,2011-02-24,coco,2011-03-10,"['brown', 'black', 'white', 'grey']",9 lbs,unknown,transferred,sold
21692,rottweiler mix,m/n,11-172656da-tb,2011-02-24,joker,2011-03-19,"['black', 'tan']",70 lbs,unknown,transferred,sold
21698,pomeranian mix,f,11-166566di,2011-02-24,lucy,2011-02-25,['creamy white'],15,unknown,holding stray,redeemed
21701,pomeranian,m/n,unknown,2011-02-27,tiger,2011-02-27,['tan'],15 lbs,unknown,holding stray,redeemed
21705,pit mix am bulldog,m,11 - 167055,2011-02-28,spike,unknown,"['white', 'black']",60 lbs,unknown,brought-in,redeemed
21707,huskyx,f/s,11 - 166735di,2011-02-28,bridgett,2011-02-28,"['black', 'tan', 'white']",unknown,unknown,holding stray,redeemed
21708,lab,f/s,11 - 166740,2011-02-28,nikki,2011-03-02,['chocolate'],60 lbs,unknown,holding stray,ride home free
21711,lab,f,n/c,2011-03-02,hershey,2011-03-02,['brown'],70,unknown,holding stray,ride home free
21713,beagle mix,m/n,11 - 67387,2011-03-02,trigger,2011-03-03,"['brown', 'white']",20 lbs,unknown,brought-in,redeemed
21714,rottweiler,f,unknown,2011-03-02,unknown,2011-03-03,"['black', 'tan']",unknown,unknown,complaint,ride home free
21725,border collie mix,f,unknown,2011-03-07,jubie,2011-03-07,['tri colour'],45 lbs,unknown,complaint,ride home free
21730,turtle,x,unknown,2011-03-09,turk,unknown,['green'],very small,unknown,holding stray,transferred
21735,poodle mix terrier,m/n,11-178246di,2011-03-10,mikey,2011-04-10,['white'],15 lbs,unknown,holding stray,sold
21744,pug,f/s,unknown,2011-03-13,puggy,2011-03-14,['tan'],unknown,unknown,holding stray,ride home free
21745,german shep mix,f/s,11 - 172183di,2011-03-13,molly,2011-03-15,"['black', 'tan; white paws']",unknown,unknown,holding stray,redeemed
