,date,breed,color,name,sex,state
13901,2019-03-22T00:00:00+00:00,Cat - DSH Calico/Manx,"Black, white, orange",unknown,X,Lost
13902,2019-03-22T00:00:00+00:00,Husky,Black and White,Harry,M,Matched
13903,2019-03-22T00:00:00+00:00,Pit Bull,Grey & White,Taco,M/N,Matched
13904,2019-03-23T00:00:00+00:00,French Bulldog,Charcoal Grey,Not provided,X,Lost
13905,2019-03-23T00:00:00+00:00,Miniature Poodle,Apricot,Aurora,F/S,Matched
13906,2019-03-25T00:00:00+00:00,Cat - DSH Tabby,Grey,Stanley,M/N,Matched
13907,2019-03-25T00:00:00+00:00,Pomeranian,Red & Brown,Beaner,M/N,Matched
13908,2019-03-26T00:00:00+00:00,Bullmastiff,Grey,Duke,M,Matched
13909,2019-03-30T00:00:00+00:00,Cat - DLH Tabby,"Black, Brown/ White",Pocky,M/N,Lost
13910,2019-03-31T00:00:00+00:00,Chihuahua,Brown,Boss,M,Matched
13911,2019-03-31T00:00:00+00:00,Corgi,Yellow,Kallen,X,Matched
13912,2019-03-31T00:00:00+00:00,Shiba Inu,Golden,Uni,M,Lost
13913,2019-04-01T00:00:00+00:00,Bichon Frise,White,Whisky,M/N,Matched
13914,2019-04-01T00:00:00+00:00,Cat - DSH,Grey & White,Lex,M/N,Matched
13915,2019-04-01T00:00:00+00:00,Cat - DSH Japanese Bobtail,Black & White,Momo,F,Matched
13916,2019-04-01T00:00:00+00:00,Poodle X,White,Manny,M,Matched
13917,2019-04-01T00:00:00+00:00,Vizsla,Orange,Milly,F/S,Lost
13918,2019-04-02T00:00:00+00:00,Cat - DMH,Grey & White,Scout,M,Matched
13919,2019-04-02T00:00:00+00:00,Jack Russell Terrier,White,Max,M,Matched
13920,2019-04-03T00:00:00+00:00,Border Collie/Shepherd X,Black & Tan,Gurdy,F,Matched
13921,2019-04-03T00:00:00+00:00,Cat - DSH,Black,George,M/N,Matched
13922,2019-04-03T00:00:00+00:00,Cat - DSH,Black,Shadow,M/N,Matched
13923,2019-04-03T00:00:00+00:00,Cat - DSH Tuxedo,Black & White,Tuesday,F,Lost
13924,2019-04-04T00:00:00+00:00,Amer. Eskimo Dog,White & Tan,Gucci,M,Matched
13925,2019-04-04T00:00:00+00:00,Chihuahua,Golden,Lucy,F,Lost
13926,2019-04-04T00:00:00+00:00,Whippet,White w/Mixed colour,Ozzie,M/N,Lost
13927,2019-04-05T00:00:00+00:00,Miniature Dachshund,White with brown & tan spots,Tony,M/N,Matched
13928,2019-04-05T00:00:00+00:00,Poodle X,Black,Teddy,M,Matched
13929,2019-04-07T00:00:00+00:00,Labrador,Black,Isabella,F/S,Matched
13930,2019-04-08T00:00:00+00:00,Havanese,Wheaton,Chewie,M/N,Matched
13931,2019-04-11T00:00:00+00:00,Cat - DSH,Black,Shoe,M/N,Matched
13932,2019-04-11T00:00:00+00:00,Lab X,Black w/ tan,Soka,F/S,Matched
13933,2019-04-12T00:00:00+00:00,Yorkie (Toy),Grey/Beige w/ Brown/black,Pau,M,Matched
13934,2019-04-14T00:00:00+00:00,Cat - DSH Bengal,Black,Mimi,M/N,Lost
13935,2019-04-14T00:00:00+00:00,Chihuahua,Black & White,Nacho,M,Lost
13936,2019-04-14T00:00:00+00:00,Golden Retriever,Golden,Luna,F/S,Matched
13937,2019-04-14T00:00:00+00:00,Pit Bull,Black,Duke,M,Matched
13938,2019-04-15T00:00:00+00:00,Cat - DSH,Black & Brown,Dalke,M/N,Lost
13939,2019-04-19T00:00:00+00:00,Cat - DSH,Orange tabby,Kona,M/N,Lost
13940,2019-04-20T00:00:00+00:00,Golden Retriever/Lab,Black & Brown,Wolseley,M,Matched
13941,2019-04-21T00:00:00+00:00,Cat - DSH? Tabby,"Brown, Black & White",Max,M/N,Lost
13942,2019-04-24T00:00:00+00:00,Keiran Terrrier/Yorkie X,Brown & Grey,Bunny,F/S,Matched
13943,2019-04-25T00:00:00+00:00,Border Collie/Shepherd/Rotti,"Black, White & Golden",Luna or Babuna,F/S,Matched
13944,2019-04-25T00:00:00+00:00,Keiran Terrrier/Yorkie X,Tan & Grey,Bunny,F/S,Lost
13945,2019-04-25T00:00:00+00:00,Rat,White,Graham Best,F,Lost
13946,2019-04-26T00:00:00+00:00,Germ. Shepherd,Black & Tan,Buddy,M,Matched
13947,2019-04-27T00:00:00+00:00,Cat - DSH,Black & White,Charlie,M/N,Lost
13948,2019-04-27T00:00:00+00:00,Lab X,Brown,Tracy,F/S,Matched
13949,2019-04-28T00:00:00+00:00,Chihuahua mix,Brown,Bobo,M/N,Matched
13950,2019-04-28T00:00:00+00:00,Yorkshire Terrier,Brown,Doodle,M/N,Matched
13951,2019-04-30T00:00:00+00:00,.Unknown Breed Mix,Golden,Francois,M/N,Matched
13952,2019-04-30T00:00:00+00:00,Shih Tzu/Pug X,Beige w/ dark ears,Oscar,M/N,Matched
13953,2019-04-30T00:00:00+00:00,Yorkshire Terrier/Shih Tzu X,Black & Grey,Molly,F,Matched
13954,2019-05-01T00:00:00+00:00,Cat - DLH Tortoiseshell,Black & Tan,Owl,F/S,Matched
13955,2019-05-01T00:00:00+00:00,Cat - DSH Russian Blue/Siamese,Blue Grey,Theo,M/N,Lost
13956,2019-05-01T00:00:00+00:00,Cat - DSH Tabby,Grey/Brown w/ white,Rooshi,F/S,Lost
13957,2019-05-01T00:00:00+00:00,Germ. Shepherd,Black & Tan,Wolfy,M/N,Lost
13958,2019-05-01T00:00:00+00:00,Maltese/Yorkie X,Greyish silver,Bentley,M/N,Matched
13959,2019-05-01T00:00:00+00:00,Miniature Poodle,Apricot,Bubby,F/S,Matched
13960,2019-05-01T00:00:00+00:00,Shih Tzu,White & Brown,Daisy,F/S,Matched
13961,2019-05-01T00:00:00+00:00,West Highland Terrier,White,Surges,M/N,Lost
13962,2019-05-02T00:00:00+00:00,Austalian labradoodle,Red & Caramel,Farleigh,F/S,Matched
13963,2019-05-02T00:00:00+00:00,Cat - DSH Tabby,Brown/Black/Tan & White,Otis,M,Lost
13964,2019-05-02T00:00:00+00:00,Chihuahua/Terrier X,Tan,Tater,M,Matched
13965,2019-05-03T00:00:00+00:00,Chihuahua/Terrier X,Tan w/ white,Abby,F/S,Matched
13966,2019-05-04T00:00:00+00:00,Cat - DMH Tabby,"Grey, Lt. Grey and Cream",Monty,M/N,Matched
13967,2019-05-04T00:00:00+00:00,Cat - DSH Calico,"White, Orange, Black",Mew,F/S,Matched
13968,2019-05-04T00:00:00+00:00,Goldendoodle,Golden,Barkley,F/S,Matched
13969,2019-05-07T00:00:00+00:00,Formosan Mountain Dog,White w/ black face & grey/tan,Ivy,F,Matched
13970,2019-05-08T00:00:00+00:00,"Bird, Love Bird","Green, white & orange",Spider,X,Matched
13971,2019-05-08T00:00:00+00:00,"Dachshund, L/H Minature",Not Provided,Willow,F,Lost
13972,2019-05-08T00:00:00+00:00,French Bulldog,Brindle,Murphy,M,Lost
13973,2019-05-08T00:00:00+00:00,Germ. Shepherd,Black & tan,Yulie,F/S,Matched
13974,2019-05-08T00:00:00+00:00,Shetland Sheepdog,"White, Blue & Merle",Yurik,M/N,Matched
13975,2019-05-09T00:00:00+00:00,Yorkshire Terrier,Brown & Tan,Diego,M/N,Matched
13976,2019-05-10T00:00:00+00:00,Cat - DSH Tabby,Grey & White,Kitty,F,Lost
13977,2019-05-10T00:00:00+00:00,Pug,Brown,Mozart,M,Matched
13978,2019-05-11T00:00:00+00:00,Cat - DSH Tabby,Grey & Brown,Mao,,Matched
13979,2019-05-11T00:00:00+00:00,Staffordshire Bull Terrier,Brown,Cell,M/N,Matched
13980,2019-05-13T00:00:00+00:00,Amer. Staffordshire,Grey,Vinny,M/N,Matched
13981,2019-05-13T00:00:00+00:00,Cat - DSH,Black w/ white,Lily,F,Matched
13982,2019-05-13T00:00:00+00:00,Cat - DSH Tabby,Grey/Black/White paws/belly,Pio,M,Lost
13983,2019-05-13T00:00:00+00:00,Cat - DSH Tuxedo,Black & White,Loyd,M/N,Matched
13984,2019-05-14T00:00:00+00:00,Mastiff,Brindle,Adaline (Addy),F/S,Matched
13985,2019-05-14T00:00:00+00:00,"Poodle, mini",Lt. Brown,Brownie,F,Lost
13986,2019-05-15T00:00:00+00:00,Hound X,Brown w/ white on chest,Pricilla,F/S,Matched
13987,2019-05-16T00:00:00+00:00,Cat - DSH Sealpoint,Grey & White,Sissy,F/S,Matched
13988,2019-05-16T00:00:00+00:00,Cat - DSH Tabby,Orange and white,Ricky,M,Matched
13989,2019-05-16T00:00:00+00:00,JRT/Chihuahua X,Lt. Tan,Penny,F/S,Matched
13990,2019-05-17T00:00:00+00:00,Schnauzer X,Grey & White,Sven,M/N,Matched
13991,2019-05-18T00:00:00+00:00,Coonhound/Husky X,"Yellow, Tan & White",Rae,M,Lost
13992,2019-05-18T00:00:00+00:00,Terrier X,Black & Orange,Tyson,M/N,Lost
13993,2019-05-19T00:00:00+00:00,Cat - DSH? Tuxedo,Black w/White Chest,Moor,M,Lost
13994,2019-05-19T00:00:00+00:00,Japanese Chin/Chihuahua X,Black & White,Nacho,M,Matched
13995,2019-05-19T00:00:00+00:00,Terrier,"Black, Brown, White paws/snout",Enzo,M/N,Matched
13996,2019-05-21T00:00:00+00:00,Cat - D?H,Black and white,Molly,F,Lost
13997,2019-05-21T00:00:00+00:00,Cat - DSH Bobtail Siamese,Not provided,Ceviche,F,Lost
13998,2019-05-21T00:00:00+00:00,Pomeranian,White w/ brown,Polar,F,Matched
13999,2019-05-22T00:00:00+00:00,Cat - DLH,Black & white,Luca,M/N,Lost
14000,2019-05-22T00:00:00+00:00,Cat - DMH,Black,Black Cat,F/S,Lost
14001,2019-05-22T00:00:00+00:00,Cat - DS/MH,Black & White Tabby,,M,Lost
14002,2019-05-22T00:00:00+00:00,Chihuahua/JRT X,Tan w/ white patch,Lola,F,Matched
14003,2019-05-24T00:00:00+00:00,Amer. Eskimo Dog,White,Cutie Pie,F,Matched
14004,2019-05-24T00:00:00+00:00,Shepherd X,Brown & white,Minxy,M,Matched
14005,2019-05-24T00:00:00+00:00,Shiba Inu,Brown & White,Louis,M/N,Matched
14006,2019-05-25T00:00:00+00:00,Shih Tzu mix,Black with white patch,Hot Dog,M,Matched
14007,2019-05-27T00:00:00+00:00,Cat - DSH,Black,Catface,F/S,Matched
14008,2019-05-28T00:00:00+00:00,Boston Terrier,Black & White,Naya,F/S,Lost
14009,2019-05-29T00:00:00+00:00,"Bird, Cockatiel","Grey, white, yellow w/orange",Otis,M,Lost
14010,2019-05-29T00:00:00+00:00,Cat - DSH,Grey,Georgie,F/S,Matched
14011,2019-05-29T00:00:00+00:00,Miniature Poodle,White,Ines,F,Lost
14012,2019-05-30T00:00:00+00:00,Cat - DSH Bengal,"Orange, Brown w/ white",Leo,M/N,Matched
14013,2019-05-30T00:00:00+00:00,Pit Bull,Tan,Hemi,F,Matched
14014,2019-05-31T00:00:00+00:00,Cat - DMH Tabby,Dark grey with white chest/paw,Bastian,M/N,Matched
14015,2019-06-01T00:00:00+00:00,Border Collie,Black & White,Tali,,Matched
14016,2019-06-01T00:00:00+00:00,Cat - DSH,White w/black tail & splotches,Ella,F/S,Lost
14017,2019-06-03T00:00:00+00:00,Germ. Shepherd,Black with Brown Paws / Chest,Ozzy,M,Matched
14018,2019-06-03T00:00:00+00:00,Golden Retriever/Chihuahua X,Golden,Moxy,M,Matched
14019,2019-06-04T00:00:00+00:00,Cat - DSH,Black w/White,Chili/Snowflake,M/N,Matched
14020,2019-06-04T00:00:00+00:00,Pit Bull,Black & Brown,Wesley,M/N,Matched
14021,2019-06-05T00:00:00+00:00,Bernese Mtn. Dog,"White, brown and black",Sweet Pea,F/S,Matched
14022,2019-06-05T00:00:00+00:00,Rough Collie,White w/ tan & black,Ginger,F,Matched
14023,2019-06-06T00:00:00+00:00,Labradoodle,Black,Barone,M,Matched
14024,2019-06-06T00:00:00+00:00,Pug/Frenchie X,Black/Brown Brindle,Cobi,M,Matched
14025,2019-06-07T00:00:00+00:00,Pit Bull,Grey w/ white on chest,Jada,F,Lost
14026,2019-06-08T00:00:00+00:00,Brussels Griffon,Tan,Smokey,M/N,Lost
14027,2019-06-08T00:00:00+00:00,Rottweiler/Lab X,Black & Tan,Jack,M/N,Matched
14028,2019-06-08T00:00:00+00:00,Yorkie/Schnauzer X,Grey & Tan,George,M/N,Matched
14029,2019-06-09T00:00:00+00:00,Lab X,Black,Tami,F/S,Matched
14030,2019-06-09T00:00:00+00:00,Pomeranian,Golden,Bagel,F/S,Matched
14031,2019-06-09T00:00:00+00:00,Shepherd X,Tan,Levon,M,Matched
14032,2019-06-09T00:00:00+00:00,Staffordshire Bull Terrier,Tan & White,Hemi,F,Matched
14033,2019-06-10T00:00:00+00:00,Aust. Shepherd X,Golden & White,Chica,F/S,Lost
14034,2019-06-10T00:00:00+00:00,Chihuahua X,Brown & Black,Rayna,F,Matched
14035,2019-06-11T00:00:00+00:00,Boston Terrier,Black & White,Luna,F,Matched
14036,2019-06-11T00:00:00+00:00,Lab X,Black,Ava,M,Matched
14037,2019-06-12T00:00:00+00:00,Norwegian Elkhound,Black & Grey,Kilo,M/N,Matched
14038,2019-06-13T00:00:00+00:00,Cat - D?H,Orange/White,Ellie,F,Matched
14039,2019-06-13T00:00:00+00:00,Labradoodle,Golden,Brodie,M/N,Matched
14040,2019-06-14T00:00:00+00:00,Blue Mouth Kerr,Beige w/ black on ears & face,Riko,M,Matched
14041,2019-06-14T00:00:00+00:00,Papillon,Black & White,Gizmo,M/N,Matched
14042,2019-06-14T00:00:00+00:00,Terrier X,White,Barfi,M/N,Matched
14043,2019-06-15T00:00:00+00:00,Brittany Spaniel,Red,Vida,F/S,Matched
14044,2019-06-15T00:00:00+00:00,Cat - DSH Calico,White w/ black & orange,Kitty,F/S,Lost
14045,2019-06-17T00:00:00+00:00,French Bulldog,Tan,Yoda,M/N,Matched
14046,2019-06-17T00:00:00+00:00,Husky,Black & White,Titan,M,Lost
14047,2019-06-17T00:00:00+00:00,Rat Terrier X,White w/brown spots,Digger,M/N,Matched
14048,2019-06-19T00:00:00+00:00,Aust. Shepherd,Brown,Sadie,F/S,Matched
14049,2019-06-19T00:00:00+00:00,Jack Russell Terrier,Brown & White,Heli,F/S,Matched
14050,2019-06-20T00:00:00+00:00,Boston Terrier,"Brown, White w/ orange chest",Sadie,F,Matched
14051,2019-06-20T00:00:00+00:00,Boston Terrier/Pug X,Black & White,Bowie,M,Matched
14052,2019-06-20T00:00:00+00:00,NS Duck Toller X,Golden,Bean,M,Matched
14053,2019-06-20T00:00:00+00:00,Springer Spaniel,Black & white,Jane,F/S,Lost
14054,2019-06-20T00:00:00+00:00,Terrier X,Brown & Black,Sophie,F,Matched
14055,2019-06-22T00:00:00+00:00,.Unknown Breed Mix,Grey,Dolly,F/S,Matched
14056,2019-06-22T00:00:00+00:00,Chihuahua/Pom X,Tan,ChiChi,F,Matched
14057,2019-06-23T00:00:00+00:00,Boston Terrier,Brown & White Brindle,Bella,F,Matched
14058,2019-06-23T00:00:00+00:00,Cat - DMH,Black & White,Sylvester,M,Lost
14059,2019-06-23T00:00:00+00:00,Pomeranian,Golden,Peanut,M,Lost
14060,2019-06-24T00:00:00+00:00,Boxer,Brown & brindle,George,M,Lost
14061,2019-06-24T00:00:00+00:00,"Pitbull, Blue nosed",Blonde,Bubba,M,Lost
14062,2019-06-25T00:00:00+00:00,Cat - DSH Tabby,Grey & Black W/green eyes,Tuffy,M/N,Lost
14063,2019-06-25T00:00:00+00:00,Lab/Pitbull X,Black w/ white,Kane,M,Matched
14064,2019-06-26T00:00:00+00:00,Shepherd/Mastiff X,Brown & Black,Sadie,F,Matched
14065,2019-06-29T00:00:00+00:00,Cat - DSH Grey & White,Grey w/White triangle on chest,Aurora,F/S,Lost
14066,2019-06-29T00:00:00+00:00,Terrier,Black,Gucci,F,Lost
14067,2019-06-30T00:00:00+00:00,Pomeranian,Brown/Orange,Ellie,F,Matched
14068,2019-07-01T00:00:00+00:00,Cat - DMH,Grey & White,Tessa,F,Lost
14069,2019-07-01T00:00:00+00:00,Cat - DSH Tortoiseshell,Tortoiseshell,Not provided,F/S,Matched
14070,2019-07-02T00:00:00+00:00,"Bird, Cockatiel",Grey & white,Joy,M,Lost
14071,2019-07-02T00:00:00+00:00,Chihuahua/ Jack russell,Dark brown,Rusty,M,Matched
14072,2019-07-02T00:00:00+00:00,Goldendoodle,Cream,Creamo,F/S,Matched
14073,2019-07-03T00:00:00+00:00,Boston Terrier,Black & White,Starsky,M/N,Matched
14074,2019-07-03T00:00:00+00:00,Cat - DLH Tortoiseshell,"Black, cream & orange",Lola-Betty,F/S,Lost
14075,2019-07-04T00:00:00+00:00,Cat - D?H,Ginger,Walter,M/N,Matched
14076,2019-07-04T00:00:00+00:00,Jack Russell Terrier,White,Molly,F/S,Matched
14077,2019-07-04T00:00:00+00:00,Schnauzer/Cocker Spaniel X,Black & Grey,Kuro,F/S,Matched
14078,2019-07-05T00:00:00+00:00,Bearded Collie,Black & White,Suzie,F/S,Matched
14079,2019-07-05T00:00:00+00:00,"Boxer, Mini",White & Brindle,Tio,M,Matched
14080,2019-07-05T00:00:00+00:00,Cat - DSH,Black,Pudding,F/S,Lost
14081,2019-07-07T00:00:00+00:00,Cat - DSH Tabby,Cream & Grey/Black,Ani,F/S,Lost
14082,2019-07-07T00:00:00+00:00,Husky,Cream & white,Kya,F,Matched
14083,2019-07-07T00:00:00+00:00,Maltese/Poodle x,White,Muffy,F/S,Lost
14084,2019-07-08T00:00:00+00:00,Pit X,Grey,Alisa,F,Matched
14085,2019-07-09T00:00:00+00:00,.Unknown Breed Mix,Dark red w/ white patch,Mona,F/S,Lost
14086,2019-07-09T00:00:00+00:00,Cat - DS/MH,Grey & White,Ding Dang,M/N,Matched
14087,2019-07-09T00:00:00+00:00,Ferret,Black & White (raccoon type),Not Provided,M/N,Lost
14088,2019-07-09T00:00:00+00:00,Irish Terrier/Lab X,Brindle,Hadyes,M/N,Matched
14089,2019-07-11T00:00:00+00:00,"Bird, Love Bird",Green & Orange,Kito,M,Matched
14090,2019-07-11T00:00:00+00:00,Cat - DLH Tuxedo,Black & White,Sylvester,M/N,Lost
14091,2019-07-11T00:00:00+00:00,Chihuahua/Dachshund X,Black & Brown,Little,F,Lost
14092,2019-07-11T00:00:00+00:00,Husky/Border Collie X,"Grey, white & black",Bella,F,Matched
14093,2019-07-11T00:00:00+00:00,Labrador,Tan,LaLa,M/N,Matched
14094,2019-07-11T00:00:00+00:00,Pit Bull,Black w/white,Stinky,F/S,Matched
14095,2019-07-11T00:00:00+00:00,Shepherd X,Black w/white,Kaya,F,Matched
14096,2019-07-12T00:00:00+00:00,Cat - DLH,White w brown/orange head/tail,Sweetpea,F,Matched
14097,2019-07-12T00:00:00+00:00,Cat - DSH,Grey,Luna,F,Lost
14098,2019-07-12T00:00:00+00:00,Cat - DSH Tabby,"Brown, blk w/ orange",Bean,F,Matched
14099,2019-07-13T00:00:00+00:00,Boston Terrier,Black & White,Nyah,F/S,Lost
14100,2019-07-13T00:00:00+00:00,Cat - Blue Russian,Grey,Liquor,M,Matched
14101,2019-07-13T00:00:00+00:00,Cat - DSH Tuxedo,Black & White,Tux,M,Lost
14102,2019-07-13T00:00:00+00:00,Pit Bull,Black w/ white,Tuna,F/S,Matched
14103,2019-07-16T00:00:00+00:00,Golden Retriever,Golden,Luna,F/S,Matched
14104,2019-07-17T00:00:00+00:00,Corgi X,Beige & Golden,Maui,F/S,Matched
14105,2019-07-18T00:00:00+00:00,.Unknown Breed Mix,Black & White,NA,F/S,Lost
14106,2019-07-20T00:00:00+00:00,.Unknown Breed Mix,Black w/White Paws,Bijou,F,Matched
14107,2019-07-20T00:00:00+00:00,Chihuahua,White & black,Cleo,F/S,Matched
14108,2019-07-20T00:00:00+00:00,Chihuahua/Beagel X,Tan,Hazel,F,Matched
14109,2019-07-20T00:00:00+00:00,Chihuahua/Corgi X,White w/ Brown markings,Hazel,F/S,Matched
14110,2019-07-20T00:00:00+00:00,Germ. Shepherd X,Black & Tan,Rose,F/S,Matched
14111,2019-07-20T00:00:00+00:00,Maltese,White,Armani,F,Matched
14112,2019-07-21T00:00:00+00:00,Cat - DSH Tuxedo,Black w/ white on chest,Tuxedo,M,Lost
14113,2019-07-21T00:00:00+00:00,Lab/Coonhound x,Black,Maisie,F/S,Matched
14114,2019-07-23T00:00:00+00:00,Cat - D?H Tabby,Brown,Willy,M/N,Lost
14115,2019-07-23T00:00:00+00:00,Cat - D?H Tuxedo,Black & White,Harry,M,Matched
14116,2019-07-24T00:00:00+00:00,Border Collie,White w/ brown freckles,Blizzard,M/N,Matched
14117,2019-07-24T00:00:00+00:00,Cat - D?H,Grey,Luna,F,Lost
14118,2019-07-24T00:00:00+00:00,German Sheppard/Husky X,Black w/ white,Sadie,F/S,Matched
14119,2019-07-26T00:00:00+00:00,Amer. Bullmastiff X,White,Mr. Bruce,M,Matched
14120,2019-07-26T00:00:00+00:00,Cat - DSH Bengal,Silver w bengal markings,Enzo,M/N,Matched
14121,2019-07-26T00:00:00+00:00,Chihuahua,Black & Brown,Ava,F/S,Matched
14122,2019-07-26T00:00:00+00:00,Pomeranian,Light brown w/ white,Mukwa,M/N,Lost
14123,2019-07-27T00:00:00+00:00,Maremma X,White/Cream,Silvie/Silver,F/S,Matched
14124,2019-07-28T00:00:00+00:00,Cat - DSH Tabby,"Grey, White & Black",Lucy,F/S,Lost
14125,2019-07-28T00:00:00+00:00,Chihuahua,Tan & White,"""Baby"" or ""Bee Bee""",F,Matched
14126,2019-07-29T00:00:00+00:00,Cat - DSH Tabby,Orange & white,Hestia,F,Matched
14127,2019-07-29T00:00:00+00:00,Rotweiller/German Shep X,Black/Brown w/ White Stripe,Lucky,F,Lost
14128,2019-07-30T00:00:00+00:00,Cat - DSH Scottish Fold,White & Orange Tabby spots,Romy,M,Lost
14129,2019-07-30T00:00:00+00:00,Maltese,White,Oaxaca,M/N,Matched
14130,2019-07-31T00:00:00+00:00,Labrador,Black,Alonso,M,Matched
14131,2019-07-31T00:00:00+00:00,Maltese X Bijon,White,Samba,M/N,Matched
14132,2019-07-31T00:00:00+00:00,Yorkshire Terrier,Black & tan,Peter,M,Matched
14133,2019-08-01T00:00:00+00:00,"Chihuahua, Long Haired",Black & White,Oreo,M/N,Matched
14134,2019-08-02T00:00:00+00:00,Maltipoo,White,Choo Choo,M,Lost
14135,2019-08-03T00:00:00+00:00,Cat - DSH Tabby,Grey & Cream,Jason,F/S,Matched
14136,2019-08-06T00:00:00+00:00,Cat - DMH Ragdoll/Siamese,Seal w/White & black,Penelope,F/S,Lost
14137,2019-08-06T00:00:00+00:00,Poodle X,White,Leo,M/N,Matched
14138,2019-08-07T00:00:00+00:00,Cat - DSH Silver Tabby,Silver & Black,Picasso (ChuChu),M/N,Matched
14139,2019-08-07T00:00:00+00:00,Malamute,Black & White,Aviva,F/S,Matched
14140,2019-08-07T00:00:00+00:00,Shih Tzu/Yorkie X,Black,Winston,M/N,Matched
14141,2019-08-08T00:00:00+00:00,Cat - DMH Tabby,"Brown, black w/ white",Tom,M/N,Matched
14142,2019-08-08T00:00:00+00:00,French Bulldog,Tan & Black,Sadie,F/S,Matched
14143,2019-08-10T00:00:00+00:00,Cat - DSH Bengal X,Bengal & white striped,King,M/N,Lost
14144,2019-08-10T00:00:00+00:00,"Cat - DSH Tabby, Dilute",Grey & White,Taro,F/S,Lost
14145,2019-08-10T00:00:00+00:00,Cat - DSH Tuxedo,Black & White,Coomba,M,Lost
14146,2019-08-11T00:00:00+00:00,Cat - DSH,Brown Tabby w/white,King,M/N,Lost
14147,2019-08-12T00:00:00+00:00,.Unknown Breed Mix,White,Jax or Kilo,M,Matched
14148,2019-08-14T00:00:00+00:00,Cat - D?H,Not provided,Hastings,M,Matched
14149,2019-08-14T00:00:00+00:00,Great Dane,Grey,Lilly,F/S,Matched
14150,2019-08-15T00:00:00+00:00,Cat - DMH Tabby,Orange w/ white,Q,M/N,Matched
14151,2019-08-15T00:00:00+00:00,Malamute,Black & White,Aziza,F/S,Matched
14152,2019-08-15T00:00:00+00:00,Tawainese Mtn Dog,Black,Kiki,F/S,Matched
14153,2019-08-16T00:00:00+00:00,Cat - DSH Calico,Apricot/Brown/White/Grey,Bella,F/S,Matched
14154,2019-08-16T00:00:00+00:00,Cat - DSH Russian Blue,Grey,Keykee,F/S,Matched
14155,2019-08-17T00:00:00+00:00,Pit Bull,Black & White,Beau,M,Matched
14156,2019-08-18T00:00:00+00:00,Terrier,Apricot,Beau,M,Matched
14157,2019-08-19T00:00:00+00:00,Cat - D?H Bengal,Beige w/ dark spots,Not provided,X,Lost
14158,2019-08-19T00:00:00+00:00,Cat - DSH,Black & White,Alex,F/S,Matched
14159,2019-08-19T00:00:00+00:00,Pit Bull,White,Mayhem/May,F,Matched
14160,2019-08-20T00:00:00+00:00,Labrador,Golden,Chowder,M/N,Matched
14161,2019-08-20T00:00:00+00:00,Terrier,"Brown,Salt and Pepper",Stella,F/S,Matched
14162,2019-08-20T00:00:00+00:00,Terrier,White w/black patch on eye.,Hank,M,Lost
14163,2019-08-21T00:00:00+00:00,Cat - D?H,Grey,Diablo,M/N,Matched
14164,2019-08-22T00:00:00+00:00,Cat - DSH Tabby,"Black, grey, brown w/white paw",Killer,F/S,Lost
14165,2019-08-25T00:00:00+00:00,Boston Terrier,Black & White,Marshmellow (Marshy),F/S,Matched
14166,2019-08-25T00:00:00+00:00,Pomeranian,light brown,Bunbun,M,Matched
14167,2019-08-25T00:00:00+00:00,Poodle/Shihtzu X,Black,Teddy,M,Lost
14168,2019-08-25T00:00:00+00:00,Terrier x chihuahua,White,Simon,M/N,Matched
14169,2019-08-26T00:00:00+00:00,"Bird, Parakeet x 1","Blue, black w/ yellow",N/A,X,Lost
14170,2019-08-26T00:00:00+00:00,Yorkshire Terrier,Brown & Tan,Sidney,F/S,Matched
14171,2019-08-27T00:00:00+00:00,"Bird, Lovebird","Orange, green, teal & blue",Keanu Kiki,F,Lost
14172,2019-08-27T00:00:00+00:00,Cat - DSH Bombay,Black,Sam,M/N,Matched
14173,2019-08-27T00:00:00+00:00,"Chihuahua, Long Haired",Black & Tan,Molly,F,Matched
14174,2019-08-27T00:00:00+00:00,Golden Retriever,Golden,Buddy,M/N,Matched
14175,2019-08-28T00:00:00+00:00,"Bird, Budgie","Blue, white w/ black",Not Provided,X,Lost
14176,2019-08-28T00:00:00+00:00,Cat - D?H Calico,"Orange, black & white",Molly,F/S,Matched
14177,2019-08-28T00:00:00+00:00,Cat - DSH Savannah,Dk Black/Spotted,Neela,F,Matched
14178,2019-08-28T00:00:00+00:00,Cat - DSH Tuxedo,Black & White,Oreo,F/S,Matched
14179,2019-08-28T00:00:00+00:00,Cat - DSH Tuxedo,White & black,Bowser,M,Lost
14180,2019-08-28T00:00:00+00:00,Chihuahua X,Dark beige,Bella,F,Matched
14181,2019-08-28T00:00:00+00:00,Terrier,Grey w/ blk tail,Anna Bella,F,Matched
14182,2019-08-28T00:00:00+00:00,Terrier X,White,Bacon,M/N,Matched
14183,2019-08-29T00:00:00+00:00,Cat - D?H,Grey w/ white on belly & face,Abby (Queen Abigail),F/S,Lost
14184,2019-08-29T00:00:00+00:00,Cat - DSH,Black & White,Wendy,M,Matched
14185,2019-08-29T00:00:00+00:00,Chihuahua,Tan/Light Brown,Lucy,F,Matched
14186,2019-08-30T00:00:00+00:00,"Bird, Crow",Black,Canuck the Crow,M,Lost
14187,2019-08-30T00:00:00+00:00,Cat - D?H,Spotted,Mila,F/S,Matched
14188,2019-08-30T00:00:00+00:00,Cat - DSH,Grey,Prince,M,Lost
