,date,breed,color,sex,state,name
14571,2020-06-27,cat - d?h main coon mix,['black'],m/n,matched,boo
14572,2020-06-27,cat - dsh tabby,"['brown', 'black', ' white']",f/s,matched,cat
14573,2020-06-27,chihuahua,['golden'],m/n,lost,blue
14574,2020-06-27,formosan mountain dog,['black w white on chest'],m/n,matched,sam
14575,2020-06-28,beagle,"['black', 'tan']",f/s,matched,roxy
14576,2020-06-28,cat - dsh arabian mau,['white'],m/n,matched,boo or tim
14577,2020-06-28,cat - dsh tabby,"['apricot, white', 'brown']",m,matched,junior
14578,2020-06-28,miniature schnauzer,['black'],f,matched,maxie
14579,2020-06-29,cat - dmh,['black'],f/s,matched,babycat
14580,2020-06-29,cat - dsh abyssinian,"['orange', 'brown', 'black']",f/s,matched,kona
14581,2020-06-29,pug,['black'],m/n,matched,sailor
14582,2020-06-30,cat - dsh american,['white'],m/n,matched,boo
14583,2020-06-30,min australian shepherd,['unknown'],f/s,matched,tika
14584,2020-06-30,pit mix,"['grey', 'white']",f/s,lost,april
14585,2020-06-30,st. bernard/bull mastiff mix,"['black', 'white']",m,lost,louie
14586,2020-07-02,pit bull,"['white', 'grey spots']",m/n,lost,kilo
14587,2020-07-02,pit mix,"['grey', 'white']",f/s,lost,april
14588,2020-07-02,yorkshire terrier,['white'],m,matched,bubu
14589,2020-07-03,whippet,['white'],m,lost,taj
14590,2020-07-04,brittany spaniel,"['liver', 'white']",m/n,matched,copper
14591,2020-07-04,eng. bulldog,"['tan', 'brown', 'lilac']",m,matched,rolex
14592,2020-07-04,pug mix,['tan'],f/s,matched,chica
14593,2020-07-05,cat - dmh,['black'],f/s,matched,lucy
14594,2020-07-05,cat - dmh,"['black', 'white']",m,lost,hua-hua (aka flower)
14595,2020-07-06,cat - dsh british,"['yellow', 'black']",f,lost,bong
14596,2020-07-07,cat - dlh,"['white', ' blue eyes']",m/n,matched,falcore
14597,2020-07-07,pomeranian,['white'],f,matched,lunar
14598,2020-07-09,cat - dsh,"['black', 'white']",m/n,lost,sylvester
14599,2020-07-09,cat - dsh siamese,"['tan', 'black']",f/s,matched,sintra
14600,2020-07-09,cav. king charles span.,"['black', ' brown accents']",f/s,matched,coco
14601,2020-07-09,yorkiepoo,"['grey', 'tan']",f/s,lost,bailey
14602,2020-07-10,cat - dsh bengal,"['silver', 'black?']",m/n,matched,ollie
14603,2020-07-10,cat - dsh calico,"['white, black', 'orange']",f,matched,sushi
14604,2020-07-10,shepherd mix,"['brown', 'black', 'white']",m,matched,lemonade
14605,2020-07-11,cat - dsh black,['black'],m/n,matched,bugheera
14606,2020-07-11,greyhound,"['grey', 'white']",f/s,matched,luna
14607,2020-07-11,pom/yorkie mix,"['black', 'white']",f,matched,cookie
14608,2020-07-12,cat - dlh,['grey'],m,lost,fritzel
14609,2020-07-12,cat - dlh orange tabby,['orange tabby'],m,matched,pizzapop
14610,2020-07-12,cat - dmh russian blue,['grey'],f,lost,blue
14611,2020-07-12,cat - dsh,['white'],m/n,matched,dinger
14612,2020-07-12,cockerspaniel/poodle mix,['blonde'],m,matched,thor
14613,2020-07-12,pit mix,"['black', 'white']",m,matched,filo
14614,2020-07-13,cat - dmh,"['black', 'white']",m/n,matched,blue
14615,2020-07-13,cat - dsh russian blue,['grey'],f/s,matched,lily
14616,2020-07-14,cat - dlh tabby,"['cream, brown', 'black']",m,matched,moonman
14617,2020-07-14,cat - dsh,['black'],f/s,matched,jonny
14618,2020-07-15,cat - dmh tortie/tabby,"['black, brown', 'orange', 'white']",f/s,matched,grace
14619,2020-07-15,cat - dsh,['black'],m/n,matched,henry
14620,2020-07-15,pomeranian/chihuahua mix,['red'],m/n,lost,beaner
14621,2020-07-16,labradoodle,['tan'],m,matched,misha
14622,2020-07-19,aust. shepherd,"['black', 'white']",f/s,lost,naya
14623,2020-07-19,poodle,['apricot'],m,matched,percy
14624,2020-07-19,terrier,"['brown', 'orange', 'white']",f/s,matched,leah
14625,2020-07-20,cat - orange tabby,"['white, orange', 'black']",m/n,matched,helo ( hee-lo)
14626,2020-07-21,cat - dsh tortie,"['grey, orange', 'white']",f,matched,mimine
14627,2020-07-22,cat - d?h,"['black', 'white']",m,matched,not known
14628,2020-07-22,cat - dsh jap. bobtail,['white'],f/s,matched,sadie
14629,2020-07-22,chihuahua,['tan'],f/s,matched,freida
14630,2020-07-22,havanese/yorkie mix,['white'],f,matched,bella
14631,2020-07-22,terrier/schnauzer mix,['black'],m/n,matched,nero
14632,2020-07-22,yorkie/shih tzu mix,"['black', 'tan']",m,matched,diesel
14633,2020-07-23,cat - dlh persian,"['white', 'grey']",m/n,matched,julian
14634,2020-07-25,cat - dmh calico,"['apricot, grey', ' black', 'white']",f/s,lost,nala ( peaches )
14635,2020-07-25,toy poodle,['brown'],m/n,lost,seven
14636,2020-07-26,pomeranian,"['black', 'beige']",m,matched,dani
14637,2020-07-27,"bird, senegal parrot","['green', 'yellow', 'grey head']",m,lost,magnus gndersen
14638,2020-07-27,cat - dlh tabby,"['tabby, white', 'light grey']",f/s,lost,prina
14639,2020-07-27,cat - dsh tabby,"['orange', 'cream']",m/n,lost,cam
14640,2020-07-27,formosan mountain dog,"['black', ' white chest']",m/n,matched,monty
14641,2020-07-28,cat - dsh tortoiseshell,"['orange', 'brown']",f/s,matched,shelly
14642,2020-07-28,shih tzu,['cream'],m,lost,gizmo
14643,2020-07-29,papillon,"['white', 'brown markings']",f/s,matched,annie
14644,2020-07-30,cat - dlh,"['lt brown', 'white spot']",m/n,matched,regal
14645,2020-07-30,cat - dsh siamese,"['cream', 'black']",f,lost,sunset
14646,2020-07-30,cat - dsh tabby,"['orange', ' black stripes']",f,matched,tigerlily
14647,2020-07-31,akbash,['white'],f,matched,bacon
14648,2020-07-31,cat - d?h,"['grey', ' markings']",m/n,matched,fred
14649,2020-07-31,cat - dmh tabby,"['brown', 'grey', 'white']",f/s,matched,ophelia
14650,2020-07-31,cat - dmh tabby,"['grey', 'black', 'cream']",m/n,matched,brad
14651,2020-07-31,shiba inu,['brown'],f,matched,brownie
14652,2020-08-01,cat - d?h manx,"['white', 'grey']",m,lost,n/a
14653,2020-08-01,cat - dsh american,['black'],f/s,matched,chilli
14654,2020-08-04,akita mix,"['cream, brown', ' red']",f,lost,roacher mae
14655,2020-08-04,cat - d?h,"['white', 'grey']",f,lost,cat (aka cica)
14656,2020-08-04,cat - dmh,['black'],m/n,matched,quincy
14657,2020-08-04,cat - dmh scottish fold,"['black', 'grey', 'brown']",m,lost,ezo
14658,2020-08-04,cat - dmh siamese mix,"['cream', 'brown']",f,lost,sable
14659,2020-08-04,cat - dmh tabby,"['grey black', 'white']",m,lost,dave
14660,2020-08-04,cat - dsh,['black'],f,matched,babs
14661,2020-08-04,cat - dsh,"['grey', 'orange', ' white']",f/s,matched,tess
14662,2020-08-04,cat - dsh tabby,"['grey', 'black']",m,lost,milo
14663,2020-08-06,cat - dsh,['black'],f,matched,teema
14664,2020-08-06,greyhound,['white'],m,lost,tajima
14665,2020-08-07,cat - dmh,"['white', ' black patches']",f/s,lost,stella
14666,2020-08-07,cat - dsh dilute calico,"['lt grey, orange', 'white']",f,matched,tinkerbelle
14667,2020-08-07,cat - dsh tabby,"['grey', 'black']",f,matched,littlefoot
14668,2020-08-07,formosan mtn dog - puppy,['brown'],f/s,matched,coco (aka sally)
14669,2020-08-07,pit bull,"['brown', 'white']",f,lost,charlie
14670,2020-08-08,cat - dlh himalayan,"['cream', 'brown']",m,lost,thomas
14671,2020-08-08,cat - dsh,['black'],f,lost,sable
14672,2020-08-08,cat - dsh,['black'],m/n,lost,taboo
14673,2020-08-09,"terrier, long haired",['black'],f,matched,meisha
14674,2020-08-10,bali dog,"['white', 'cream']",f/s,matched,bulan
14675,2020-08-10,cat - dlh,"['black', 'white']",f/s,lost,bronx
14676,2020-08-10,poodle mix,['yellow'],m,matched,rooney
14677,2020-08-10,shiba inu,"['brown, black', 'white']",m,matched,mian bao
14678,2020-08-11,cat - dmh,['black'],m/n,matched,smokey
14679,2020-08-11,cat - dsh abyssinian mix,"['brown', 'black ticked']",m/n,lost,nacho
14680,2020-08-11,"chihuahua, long haired",['white'],f/s,matched,zoey
14681,2020-08-11,pit bull,"['brown', 'white']",m,lost,cell
14682,2020-08-12,cat - dsh tuxedo,"['black', 'white']",m,matched,loki
14683,2020-08-13,cat - dsh,['brown'],m,lost,scratchy
14684,2020-08-13,shih tzu mix,"['white', ' carmel markings']",f,lost,chloe
14685,2020-08-14,shepherd mix,"['brown', 'tan']",m/n,lost,kc
14686,2020-08-15,cat - dsh calico,"['black, orange', 'white']",f/s,matched,jelly dean
14687,2020-08-16,bali dog,"['white, black, brown']",f/s,matched,arrow
14688,2020-08-16,cat - dsh tabby,['light grey'],f,lost,bella
14689,2020-08-16,germ. shepherd,"['beige, black', 'white']",m/n,matched,lucky
14690,2020-08-16,lab/daschund mix,['black'],f/s,matched,karina
14691,2020-08-16,snake - python,"['green', 'black', 'brown']",x,lost,?
14692,2020-08-17,"bird, budgie",['aqua green'],f,matched,sofie
14693,2020-08-17,cat - dsh tabby,"['grey, cream', 'black']",m/n,matched,keremeos
14694,2020-08-17,jack russell terrier,"['tan', 'white']",f,matched,lola
14695,2020-08-17,miniature pinscher,['black'],m/n,matched,toby
14696,2020-08-18,"bird, lovebird","['orange, green, turquoise']",m,matched,sunny
14697,2020-08-18,cat - dlh tabby,"['cream', 'orange']",m,matched,hunter
14698,2020-08-18,cat - dsh,"['brown, black', 'white']",f,matched,nickie
14699,2020-08-18,cat - dsh abyssinian,"['brown', 'cream']",m/n,matched,sebastian
14700,2020-08-18,cat - dsh calico,"['orange, grey', 'white']",f,matched,willow
14701,2020-08-18,french bulldog,['brindle'],f/s,matched,hershey
14702,2020-08-18,poodle shih tzu mix,['white'],f/s,lost,chloe
14703,2020-08-19,cat - dlh siberian mix tabby,"['grey', ' brown', 'white']",m/n,matched,ozzy
14704,2020-08-19,cat - dlh tabby,"['grey, black', 'cream']",f/s,matched,honey
14705,2020-08-19,cat - dsh tabby,"['grey, black', 'white']",f,matched,holly
14706,2020-08-19,cat - dsh tuxedo,"['black', 'white']",m,matched,blue
14707,2020-08-19,husky,['white'],f/s,matched,shakti
14708,2020-08-20,korean jindo,['tan'],m/n,lost,leo or liam
14709,2020-08-21,cat - d?h,"['black', ' gold w green eyes']",m,matched,peanut
14710,2020-08-21,cat - dmh tabby,"['cream', 'orange']",m,matched,cliff
14711,2020-08-21,shih tzu,"['white', 'brown']",m/n,lost,oliver
14712,2020-08-22,husky,"['grey', 'white']",f,matched,jolie
14713,2020-08-23,cat - dsh,['grey'],m,matched,pippen
14714,2020-08-23,mixed,"['white', 'beige']",f/s,matched,rani
14715,2020-08-23,pomeranian,['white'],m/n,lost,doudou
14716,2020-08-24,cat - dsh,"['orange', 'white']",m,matched,baobao
14717,2020-08-24,greyhound mix german shepherd,['black'],f/s,matched,kiki / nova
14718,2020-08-25,cat - dlh tabby maine coon mix,"['grey', 'black', 'tan']",f,matched,misha
14719,2020-08-25,cat - dsh american,"['black', 'white on chest']",m,lost,thomas
14720,2020-08-25,cat - dsh russian blue,['blue'],f/s,matched,keykee
14721,2020-08-25,cat - dsh tabby,"['grey, brown', 'white']",m/n,matched,simba
14722,2020-08-25,rottie mix,"['black', 'tan']",f/s,matched,cola
14723,2020-08-26,cat - d?h tabby,"['grey, black', 'white']",f/s,matched,tiger
14724,2020-08-26,cat - dlh,"['black', 'brown']",m/n,matched,batman
14725,2020-08-26,cat - dmh,"['white', 'orange']",m/n,matched,frank
14726,2020-08-26,cat - dmh tabby,"['black, orange', ' white']",m,matched,snickers
14727,2020-08-26,cat - dsh,['black'],m/n,lost,lestat
14728,2020-08-26,cat - dsh abyssinian,"['grey, orange, blk', 'white']",f/s,matched,glenda
14729,2020-08-27,fox terrier,"['white', 'black spots']",m,matched,lucky
14730,2020-08-27,lab mix,['golden'],m/n,matched,bruno
14731,2020-08-27,maltipoo,['light cream'],m/n,matched,bobo
14732,2020-08-27,pomeranian,"['beige', 'white']",f/s,lost,kiki
14733,2020-08-27,toy poodle,"['cream', 'beige']",f,lost,dixie
14734,2020-08-28,"bird, love bird","['blue', 'white', 'black']",m,lost,blue sky
14735,2020-08-28,husky,"['grey', 'white']",m,lost,casey
14736,2020-08-29,cat - dm/lh tabby,"['grey', 'cream']",f/s,matched,priya
14737,2020-08-29,cat - dsh,"['white', ' black']",f/s,matched,fatty
14738,2020-08-29,maltese/cotton mix,['white'],m/n,matched,kobe
14739,2020-08-30,akita,"['yellow', 'white']",m,lost,pecado
14740,2020-08-30,cat - dsh tuxedo,"['grey', 'white']",m/n,matched,will
14741,2020-08-30,pomeranian/chihuahua,"['black', 'white']",m/n,matched,ziggy smalls
14742,2020-09-01,cat - dmh calico,['tri colour'],f/s,matched,lanlan
14743,2020-09-01,cat - dmh siamese,"['brown', 'cream']",m/n,matched,ziggy
14744,2020-09-01,husky,"['grey', 'white']",m,lost,raver
14745,2020-09-01,yorkie mix,"['black', 'brown']",f/s,matched,chilli
14746,2020-09-02,cat - dsh tabby,"['grey, black', 'white']",f/s,matched,shirley
14747,2020-09-03,"bird, cockatiel","['yellow', 'grey']",f,lost,blaze
14748,2020-09-03,cat - dlh persian,['grey looks like a tabby'],m,matched,jerry
14749,2020-09-03,cat - dsh,['black'],m/n,matched,bubba
14750,2020-09-03,cat - dsh,"['black', 'white on chest']",m,matched,winston
14751,2020-09-03,chihuahua,"['black', 'tan', 'white']",m/n,matched,grizzly
14752,2020-09-03,golden retriever,"['brown', ' white face']",f/s,matched,sophie
14753,2020-09-03,yorkie/chihuahua mix,"['blonde', 'grey']",f/s,matched,frankie
14754,2020-09-04,cat - dlh tortoiseshell,"['orange', 'brown']",f/s,matched,lola
14755,2020-09-04,cat - dmh siberian,"['brown, light brown']",m/n,matched,ivan
14756,2020-09-04,cat - ds/mh grey & white,['grey'],m/n,matched,max
14757,2020-09-04,cat - dsh bengal,['brown spots'],m/n,lost,tito
14758,2020-09-04,cat - dsh orange tabby,"['apricot', 'brown']",f/s,matched,miesha
14759,2020-09-06,boston terrier,['black'],m/n,lost,nyah
14760,2020-09-06,cat - dsh,"['black', 'white diamond']",m/n,matched,leo
14761,2020-09-06,dachshund,"['grey, white, red, black']",m,lost,mr. fritz
14762,2020-09-08,cat - dsh,['black'],f/s,matched,mooshy
14763,2020-09-08,chihuahua,['cream'],f,lost,frankie
14764,2020-09-08,ferret,['brown'],m,matched,brody
14765,2020-09-08,shepherd/husky mix,"['black', 'tan']",f,lost,banjo
14766,2020-09-09,cat - dsh tabby,['orange'],f/s,matched,gussy
14767,2020-09-09,cat - dsh tortoise,"['black', 'orange']",f,lost,elbi
14768,2020-09-09,chihuahua,"['tan', 'white']",m/n,matched,rio
14769,2020-09-10,cat - dlh siamese,"['cream', 'brown']",m,lost,thomas
14770,2020-09-10,cat - dsh,['black'],f,matched,ruby
14771,2020-09-10,chihuahua,['tan'],f,matched,peanut
14772,2020-09-10,jack russell terrier,"['brown', 'white']",f/s,matched,mazzie
14773,2020-09-10,rat - hooded,"['brown', 'white']",f,lost,boo
14774,2020-09-12,cat - dsh tuxedo,"['black', 'white']",m/n,matched,jasper
14775,2020-09-12,pit mix,"['black', 'white']",f,matched,cheekah
14776,2020-09-14,cat - dsh - calico blk/brwn,['black'],f/s,lost,lexie
14777,2020-09-14,pit bull,"['tan', 'white']",f,lost,lucy
14778,2020-09-15,"bird, cockatiel","['grey', 'orange', 'white']",f,lost,lucy
14779,2020-09-15,cat - dsh tuxedo,"['black', 'white']",f/s,matched,jynx
14780,2020-09-15,shiba inu,['white'],f/s,matched,luna
14781,2020-09-16,cat - d?h tabby,['orange'],m/n,matched,skimble
14782,2020-09-16,catahoula mix,['dark brown w orange brindle'],f/s,matched,ellie
14783,2020-09-16,labradoodle,['yellow'],unknown,matched,raz or rascal
14784,2020-09-16,shiba inu,['white'],f,lost,luna
14785,2020-09-17,lab mix,"['white', ' tan', 'black']",f,lost,arrow
14786,2020-09-18,cat - dsh,"['grey', ' white markings']",f/s,matched,willow
14787,2020-09-18,chihuahua,"['black', 'white']",m/n,matched,yogi
14788,2020-09-18,german shepard/husky mix,"['black', 'white chest']",m,matched,rex
14789,2020-09-19,cat - d?h,"['orange, lion cut']",m,matched,not provided
14790,2020-09-19,cat - dsh tabby,['orange'],m/n,lost,wombat/bear
14791,2020-09-19,malamute/husky mix,"['brown', 'grey']",m,matched,not provided
14792,2020-09-20,cat - dmh,['tortoiseshell'],f/s,matched,ostra
14793,2020-09-20,shepherd mix,"['brown', 'white']",f,lost,abby
14794,2020-09-21,malinoise/german shep mix,"['tan', 'grey']",f/s,matched,aurelia
14795,2020-09-23,cat - dsh tabby,"['gold, brown', 'black', 'white']",m/n,matched,pumba
14796,2020-09-24,cat - dsh,['black'],m,matched,luna
14797,2020-09-24,cat - dsh dilute calico,"['black, grey', 'orange']",f,lost,nox
14798,2020-09-25,cat - dsh,"['black', 'white']",m/n,lost,taboo
14799,2020-09-25,cat - dsh,"['grey', 'white']",m/n,lost,winter
14800,2020-09-26,labrador,['golden'],f,matched,star
14801,2020-09-26,shar-pei,"['grey', 'blue']",m,matched,vlad
14802,2020-09-27,malamute mix,"['grey', 'black']",f/s,lost,genie
14803,2020-09-28,cat - dsh tabby,"['brown', 'grey tabby']",f/s,lost,sphinx
14804,2020-09-28,germ. shepherd,"['black, brown', 'white']",m/n,matched,sycamoose
14805,2020-09-28,havanese/cairn terrier,['beige caramel'],f/s,matched,shadow
14806,2020-09-28,labrador,['black'],f/s,matched,baillie
14807,2020-09-29,shih tzu,"['white', 'grey']",f,matched,mei (pronouced may)
14808,2020-09-30,pomeranian,"['brown', 'gold']",m,matched,joojoo
14809,2020-10-01,germ. shepherd,"['black', 'tan']",f/s,lost,kona
14810,2020-10-02,cat - dsh tuxedo,"['black', 'white']",f/s,matched,smudge
14811,2020-10-03,"bird, conure","['green', 'yellow', 'white', 'pink']",m,lost,thomas (tom tom)
14812,2020-10-03,cat - dmh tabby,['black'],f,matched,magic
14813,2020-10-04,cat - dsh (american),['black'],m/n,matched,vasago
14814,2020-10-04,cat - dsh tabby,"['orange', 'white']",f,matched,aneska
14815,2020-10-04,ferret,"['brown', 'tan']",f,matched,ramona
14816,2020-10-05,cat - dlh tortoiseshell,"['black', 'orange']",f/s,lost,alex
14817,2020-10-06,cat - dlh,"['black', 'white']",f/s,lost,mookie
14818,2020-10-06,pit bull,"['tan', 'white']",m,lost,shooter
14819,2020-10-06,silken windhound,"['white', ' caramel markings']",m,lost,taj
14820,2020-10-07,cat - dsh,"['black', 'white on chest']",m/n,lost,nelson
14821,2020-10-07,cat - dsh,"['grey', 'spots']",f,matched,skookumtumtum
14822,2020-10-07,havanese/maltese mix,['white'],f,matched,koko
14823,2020-10-08,chicken,"['black', 'brown']",f,matched,na
14824,2020-10-08,collie/terrier mix,"['white', 'black spots']",m/n,matched,charlie
14825,2020-10-08,maltese,['white'],f/s,lost,coco
14826,2020-10-09,cat - dsh dilute tabby,"['grey', 'cream']",f/s,matched,shook
14827,2020-10-10,cat - dsh,"['black', ' white']",m/n,matched,taboo
14828,2020-10-10,cat - dsh brown tabby,"['brown, black', 'white']",m/n,matched,rev
14829,2020-10-10,cat - dsh tabby,"['cream, black', 'tan']",f,matched,hazel
14830,2020-10-13,cat - dsh,"['grey, white', 'black']",m/n,matched,danzig
14831,2020-10-15,formosan mountain dog,"['brown', 'chocolate']",m/n,matched,bejie
14832,2020-10-15,sheepadoodle,"['black', 'white']",f,matched,mitzi
14833,2020-10-16,bernedoodle,['light brown'],f/s,matched,mocha
14834,2020-10-16,bichon mix mix2,"['cream', 'white']",m/n,lost,dan
14835,2020-10-16,bichon mix mix2,"['cream', 'white']",m/n,lost,juan
14836,2020-10-16,cat - dsh tortoiseshell,"['brown', 'orange']",f/s,lost,bean
14837,2020-10-17,bernese mtn. dog,"['black, brown', 'white']",f,matched,daisy
14838,2020-10-17,cat - dsh savanah mix,"['grey', 'white spots', 'stripes']",f/s,lost,mina
14839,2020-10-18,cat - dmh tabby,"['brown, black', 'cream']",f,lost,antoinette
14840,2020-10-18,cat - dsh,"['black', 'white']",m,matched,rockit
14841,2020-10-18,chihuahua mix,"['black', 'brown']",m/n,lost,nova
14842,2020-10-19,border collie mix,"['black', 'white']",m/n,matched,beanie
14843,2020-10-20,cat - dsh tabby,"['black', 'grey']",m/n,lost,eiei
14844,2020-10-22,cat - dmh tortoiseshell,"['lt', 'dark grey', 'peach']",f,lost,fossey
14845,2020-10-22,cat - dsh savannah mix,['dark brown spotted'],f/s,matched,mila
14846,2020-10-23,cat - dmh,"['black', 'white toe']",m/n,lost,bear
14847,2020-10-23,cat - dsh,['black'],f/s,matched,parsnip (aka chairman meow)
14848,2020-10-23,cat - dsh siamese mix,"['black', 'white']",x,matched,bear
14849,2020-10-23,cat - dsh tuxedo,"['black', 'white']",f,matched,vin diesel
