AnimalID;Breed;ShotsDate;Sex;ReceiptNumber;DateImpounded;PitNumber;Name;KennelNumber;DispositionDate;Color;Code;ApproxWeight;Age category;Source;Status;ACO
28231;Shih Tzu;;F/S;DI 17-246519 - AK;2017-06-19;;Masha;200;2017-06-20;Black;;;Adult;HOLDING STRAY;Redeemed;
28233;Hamster, Teddy Bear;;M;DA 17-303020 DB;2017-06-20;;Dr. Jeffrey Budders;200;2017-10-28;Tan & white;;;Adult;HOLDING STRAY;Sold;12
28234;Labrador;;M/N;DI 17-247062 EL;2017-06-21;;Daniel;200;2017-06-21;Yellow;;;Adult;HOLDING STRAY;Redeemed;ACO 27
28236;Husky X;;F/S;RHF;2017-06-23;;Luna;400;2017-06-23;Golden;;;Adult;HOLDING STRAY;Ride Home Free;23
28237;Whippet X;;F;DI 17-250400 DB;2017-06-23;;Ladybird;200;2017-06-28;Tan/Black;;;Young Adult;POLICE-DAY;Redeemed;41
28238;Eng. Bulldog;;F;n/c;2017-06-24;;Lucy;400;2017-06-24;Tan/White;;;Adult;HOLDING STRAY;Ride Home Free;
28241;Boxer;;M/N;n/c;2017-06-25;;Junior;400;2017-06-25;Tan;;;;HOLDING STRAY;Ride Home Free;ACO 27
28242;Pit Bull;;M;n/c;2017-06-25;;Bowser;400;2017-06-25;Grey/White;;;;HOLDING STRAY;Ride Home Free;ACO 27
28244;Shepherd/Lab X;;M/N;;2017-06-25;;Clay;100;2017-09-11;Tan/White;;;Adult;SEIZED;Transferred;12
28250;Bird, Lovebird;;X;DA 17-280057AK;2017-06-27;;Sunny (new name);200;2017-09-06;Yellow/Red/Blue tail feathers;;;Adult;HOLDING STRAY;Sold;ACO34
28255;Goldendoodle;;M;n/c;2017-06-28;;Jack;400;2017-06-28;Golden;;;Adult;BROUGHT-IN;Ride Home Free;
28257;Germ. S/Haired Pointer;;M/N;n/c;2017-06-29;;Scuffy;400;2017-06-29;Brown/white;;;Senior;HOLDING STRAY;Ride Home Free;11
28262;Cockatiel;;X;DI 17-254462 DB;2017-06-30;;JoJo;200;2017-07-07;White/Yellow/Orange;;;Adult;HOLDING STRAY;Redeemed;40
28264;Pit Bull;;F;DI 17-254763 DB;2017-07-01;;Ziggy;200;2017-07-08;Brindle/white;;;Puppy;HOLDING STRAY;Redeemed;32
28265;Shih Tzu/Poodle X;;F;DI 17-254018 DB;2017-07-01;;GiGi;200;2017-07-06;Grey;;;Senior;HOLDING STRAY;Redeemed;32
28266;Malamute;;M/N;;2017-07-01;;Lucky;100;2017-07-07;Red/White;;;Adult;BROUGHT-IN;Behavior;
28270;Pomeranian;;M;RHF;2017-07-02;;Vokano;400;2017-07-02;Brown;;;Adult;HOLDING STRAY;Ride Home Free;ACO 43
28271;Rabbit;;M/N;DA 17-263657;2017-07-02;;Rootbeer Float (new name);200;2017-07-29;White/cream;;;Adult;HOLDING STRAY;Sold;ACO 43
28273;Jack Russell Terrier;;M;DI 17-253058 MA;2017-07-03;;Narcanion;200;2017-07-04;Tan/black;;;Young Adult;HOLDING STRAY;Redeemed;aco34
28275;Chihuahua;;M;DI 17-253809 DB;2017-07-05;;Pablo;200;2017-07-06;White/Brown;;;Young Adult;HOLDING STRAY;Redeemed;41
28281;Airedale;;M;DI 17-253986 -MA;2017-07-06;;Walter;200;2017-07-06;Brown;;;Adult;COMPLAINT;Redeemed;40
28283;Maltese/Yorkie X;;F;n/c;2017-07-06;;Pelusa;400;2017-07-07;Grey/Cream;;;Adult;BROUGHT-IN;Ride Home Free;
28285;Germ. S/Haired Pointer;;F;n/a;2017-07-07;;Sally;400;2017-07-07;Brown/white;;;Adult;HOLDING STRAY;Ride Home Free;32
28286;Shih Tzu/Maltese X;;F;DI 17-254434 EL;2017-07-07;;Daisy;200;2017-07-07;White w/grey ears;;;Adult;BROUGHT-IN;Redeemed;
28289;Pekingese X;;F;DI 17-255011 AK;2017-07-08;;Annie;200;2017-07-09;White/Tan;;;Adult;HOLDING STRAY;Redeemed;41
28291;Pit Bull;;F;DI 17-255307 AK;2017-07-08;;Luna;200;2017-07-10;White/black;;;Young Adult;HOLDING STRAY;Redeemed;32
28293;Miniature Poodle;;F/S;DA 17-272719 DB;2017-07-09;;Cici;200;2017-08-22;Apricot;;;Adult;BROUGHT-IN;Sold;
28295;Chihuahua;;F;n/c;2017-07-09;;Pepper;400;2017-07-09;Black;;;Adult;BROUGHT-IN;Ride Home Free;
28297;Labrador;;F;DI 17-256514 AK;2017-07-10;;AJ;200;2017-07-12;Black;;;Adult;HOLDING STRAY;Redeemed;12/26
28298;Shih Tzu;;M/N;DI 17-255979 AK;2017-07-10;;Misty;200;2017-07-11;White;;;;HOLDING STRAY;Redeemed;27
28304;Yorkshire Terrier;;F/S;DI 17-256477 AK;2017-07-12;;Rascal;200;2017-07-12;Black/Tan;;;Senior;HOLDING STRAY;Redeemed;21/26
28305;Rabbit;;M;;2017-07-12;;Clover;100;2017-07-14;Brown;;;Puppy;BROUGHT-IN;Transferred;
28321;Coonhound;;M;DI 17-259391;2017-07-19;;Cooper;200;2017-07-19;Brown;;;Adult;HOLDING STRAY;Redeemed;ACO 40
28328;Shepherd/Husky X;;M;DI 17-260244 DB;2017-07-21;;Floyd;200;2017-07-21;White/Brown;;;Adult;HOLDING STRAY;Redeemed;32
28331;Bird - Canary;;X;;2017-07-22;;;100;2017-07-25;White w/a little yellow;;;Adult;BROUGHT-IN;Transferred;
28333;Basenji X;;M/N;RHF-n/a;2017-07-22;;Copa;200;2017-07-23;Black/White;;;Young Adult;BROUGHT-IN;Redeemed;
28335;Shih Tzu;;F/S;DI 17-260868;2017-07-23;;Star;200;2017-07-23;Black/White;;;;BROUGHT-IN;Redeemed;Anna
28336;Lab X;;F/S;DI 17-261149 AK;2017-07-23;;Eve;200;2017-07-24;Black;;;Young Adult;HOLDING STRAY;Redeemed;41
28337;Weimaraner;;M/N;RHF - n/c;2017-07-23;;Sterling;400;2017-07-24;Grey;;;Adult;HOLDING STRAY;Ride Home Free;aco 43
28343;Chihuahua;;M/N;DI 17-262320 DB;2017-07-26;;Bunny;200;2017-07-26;Tan;;;Senior;HOLDING STRAY;Redeemed;3
28344;Shih Tzu;;M/N;DI 17-262257 - DB;2017-07-26;;Archie;200;2017-07-26;White;;;Adult;HOLDING STRAY;Redeemed;40
28347;Guinea Pig;;M;;2017-07-27;;Bruce;200;2017-09-25;Brown w/ orange;;;Adult;BROUGHT-IN;Sold;
28349;Spaniel/Tibetan X;2017-08-10;M/N;DA 17-268950;2017-07-28;;Charlie (new name);200;2017-08-12;White/Tan/Black;Green;;Adult;BROUGHT-IN;Sold;
28350;Bird, Budgie;;F;;2017-07-28;;;100;2017-08-13;Green, Yellow & Black;;;Adult;BROUGHT-IN;Transferred;
28351;Rat, Fancy x 1 Male;;M;DA 17-280056 DB;2017-07-28;;Eli;200;2017-09-05;White/Grey;;;Young Adult;BROUGHT-IN;Sold;
28358;West Highland Terrier;;F;DI 17-264288 EL;2017-07-31;;Emma;200;2017-07-31;White;;;Adult;POLICE-DAY;Redeemed;34
28362;Schipperke;;M/N;DI 17-264786 DB;2017-08-01;;Sammy;200;2017-08-01;Black;;;Adult;HOLDING STRAY;Redeemed;12
17081;Lab;;F/S;n/c-AK;2008-12-18;40000;Cheylah;400;;Black;;;;BROUGHT-IN;Ride Home Free;
17082;West Highland Terrier;;F/S;;2008-12-18;40000;Lilly;400;;White;;;;HOLDING STRAY;Ride Home Free;22
17084;Pom;;F;08-21444 DI-TB;2008-12-19;20077;;200;;Tan;;5lbs;;HOLDING STRAY;Redeemed;21
17086;Pit Bull;;M;n/c;2008-12-21;20029;Recon;200;;Seal;;70 lbs;;POLICE-DAY;Ride Home Free;12
17089;Springer Span;;M/N;;2008-12-22;20016;Spencer;200;;Liver / Wht;;40lbs;;HOLDING STRAY;Ride Home Free;5
17091;Pomeranian;;F;n/c-AK;2008-12-22;40067;Bella;400;;Red;;7 lbs;;POLICE-NIGHT;Ride Home Free;12
17092;Wolfhound mix;;M;n/c-AK;2008-12-23;40047;Tyiis;400;;Tan Beige & Black;;100lbs;;HOLDING STRAY;Ride Home Free;21
17093;Shepherd Collie mix;;F;08427863diak;2008-12-23;20013;Akita;200;;Brown White Black;;55lbs;;HOLDING STRAY;Redeemed;21
17094;Siberian Husky;;F/S;Jn12;2008-12-23;40023;Kota;400;;White and brown;;55 lbs;;HOLDING STRAY;Ride Home Free;12
17105;Yorkshire Terrier X;;F;09-156209 DI-TB;2008-12-31;20001;Tessa;200;;Tan/Grey;;14lbs;;HOLDING STRAY;Redeemed;5
17108;Rabbit;;M;09-158199daak;2008-10-30;20000;Roo;200;;Grey & White;;5lbs;;SPCA;Sold;21
17110;Chow Chow;;M/N;;2008-12-03;20021;Prospero;200;;Orange;;60lbs;;COMPLAINT;Sold;21
17112;Elkhound X Husky;;F/S;09-162714DA-TB;2009-01-01;20029;Keira;200;;Tan & Black & Grey;Yellow;31 kgs;;TRANSFERRED;Sold;KE
17113;Dobie X Rottie;2008-12-24;M/N;09157443 DAAK;2009-01-01;20064;McCoy (new name);200;;Black & Tan;;9.7 kgs;;TRANSFERRED;Sold;KE
17114;Ret X Lab X Collie;2008-12-16;F/S;09-157446daak;2009-01-01;20045;Hope;200;;Black & White;;14.4 kgs;;TRANSFERRED;Sold;KE
17121;Lhasa Apso;;M/N;n/c rv;2009-01-06;40073;Frank;400;;White;;7lbs;;HOLDING STRAY;Ride Home Free;5
17124;Mastiff X Lab;;M;09-160800daak;2009-01-09;20085;Murdock (new name);200;;Brindle;;15 lbs;;TRANSFERRED;Sold;KE
17129;Beagle X;;M/N;09-158198DIAK;2009-01-11;20064;Canito;200;;White & Brown;;35 lbs;;POLICE-EMERGENCY;Redeemed;12
17133;Akita;;M/N;n/c rv;2009-01-19;40024;Zeus;400;;White & Grey;;90lbs;;HOLDING STRAY;Ride Home Free;5
17136;Shep X Husky;;M/N;08-161574;2009-01-12;20035;Romeo;200;;Gold & Black;;60 lbs;;TRANSFERRED;Sold;
17137;Retriever;2009-01-14;M/N;09-160768da-TU;2009-01-13;20074;Atticus (was Clipper);200;;Gold;;85;;TRANSFERRED;Sold;KE
17142;Dwarf Rabbit;;X;;2009-01-17;10000;Persa (new name);100;;Black;;;;BROUGHT-IN;Transferred;
17146;Schnauzer X Poodle;;M;09-160486 rv;2009-01-18;20013;Scruffy;200;;Grey & Black;;25 lbs;;BROUGHT-IN;Redeemed;4
17150;Dove;;;TU;2008-12-31;10000;;100;;;;;;HOLDING STRAY;Transferred;LF 22
17155;Pitbull;2009-01-21;M;TB;2009-01-21;20041;Cane;200;;Tan;;;;HOLDING STRAY;Redeemed;22
17157;Boxer;;M/N;09-161150diak;2009-01-22;20041;Milo;200;;White;;90 lbs;;COMPLAINT;Redeemed;12
17165;Rottweiler;;M;n/c rv;2009-01-27;40059;Raider;400;;Black & Tan;;100;;HOLDING STRAY;Ride Home Free;3
17169;Pitbull X;;M/N;;2009-01-29;20052;Winston;200;;Black & White;;45lbs;;;Redeemed;5
17171;Lab;;M/N;;2009-01-30;20000;Max;200;;Black;;;;HOLDING STRAY;Ride Home Free;#17
17175;Bernese Mountain Dog,   X;;M;n/c BKM;2009-01-31;40059;Max;400;;Black & White & Tan;;85 lbs;;HOLDING STRAY;Ride Home Free;23
17178;Jack Russell;;M/N;;2008-11-23;20000;Napoleon;200;;Tri Colour;;35 lbs;;BROUGHT-IN;Sold;
17180;Rottweiler;;M/N;;2008-12-16;20000;Tito;200;;Black & Tan;;80 lbs;;COMPLAINT;Sold;22
17183;Ret X Chow;2009-01-13;M;09-163975DA-TB;2009-01-13;20000;Teddy Bear (new name);200;;Red;;40;;TRANSFERRED;Sold;KE
17186;Shar X Lab X Collie;;M;09-163978 rv;2009-01-22;20024;Tweedledum;200;;Black & White;;5;;TRANSFERRED;Sold;KE
17190;Shar X Lab X Collie;;F;09-164040DAAK;2009-01-22;20000;Olive;200;;Tan & White;;5;;TRANSFERRED;Sold;KE
17193;Shar X Lab X Collie;;F;09-164358 DA-TB;2009-01-22;20000;Duchess;200;;Black & White;;5;;TRANSFERRED;Sold;KE
17194;Cockapoo;2009-02-04;M/N;;2009-01-27;20000;Taffy (was Lucky);200;;Lite Orange;Green;20 lbs;;HOLDING STRAY;Sold;#17
17202;Newfie X;2009-02-04;M;;2009-01-30;10000;Sylvester;100;;Black;;100lbs;;HOLDING STRAY;Transferred;21
17205;Pit Bull;;F;;2008-07-07;10000;Chooch;100;;Tan & White;;55 lbs;;POLICE-DAY;Court Ordered;18
17206;Shep X;2009-01-18;F;09-170250DA-TU;2009-01-03;20081;Georgie Porgie;200;;Black & Tan;;56 lbs;;HOLDING STRAY;Sold;15
17207;German Shepherd X;2008-10-03;F/S;09-171514DA-TU;2008-09-16;20007;Glinda;200;;Black & Tan;;;;BROUGHT-IN;Sold;Melody/Bob
17212;Rottweiler;;M/N;;2009-02-02;40000;Rico;400;;Black & Tan;;;;HOLDING STRAY;Ride Home Free;22
17226;Pyrenees;;M;N/C;2009-02-07;40000;slurpee;400;;White;;;;HOLDING STRAY;Ride Home Free;MA#11
17228;Lab;;M/N;TB;2009-02-07;40000;Jaxson;400;;Chocolate;;;;;Ride Home Free;MA#11
17231;Hamster;;F;;2009-02-07;10000;;100;;Grey & Brown;;;;HOLDING STRAY;Transferred;15
17232;Bullmastif X;;M/N;09-163823 rv;2009-02-08;20079;Ceasar;200;;Tan;;;;HOLDING STRAY;Redeemed;MA#11
17233;Yorkie;;M;09-163688DI-TB;2009-02-08;20028;Baby;200;;Brown & Silver & Black;;5 lbs.;;HOLDING STRAY;Redeemed;15
17241;Lab X Rott X Shep?;2009-02-18;F/S;09-166329 DAAK;2009-02-13;20000;Cora (new name);200;;Black & Tan;Blue;65;;BROUGHT-IN;Sold;KE
17242;Shep X Husky;2009-02-10;F;09-166454 DA-TB;2009-02-13;20000;Ladybug;200;;Sable;;8;;TRANSFERRED;Sold;KE
17244;PitBull;;M;09-164450 DI;2009-02-14;20024;Niko;200;;Brindle & White;;;;HOLDING STRAY;Redeemed;MA#11
17246;Collie X Aussie;2009-02-18;F/S;09-165568 DA-TB;2009-02-14;20000;Mushu (Pekoe - new name);200;;Brindle;Yellow;40;;TRANSFERRED;Sold;KE
17249;Shep X;;F/S;09-164467;2009-02-14;20030;Akita;200;;Tri Colour;;;;BROUGHT-IN;Redeemed;4
17252;Holland Lop-Eared Rabbit;;M;;2009-02-14;20000;Sawyer Brown (new name);200;;Tan;;1 lb;;HOLDING STRAY;Sold;23
17255;Beagle X Pug ?;2009-02-25;M/N;09-166849DARV;2009-02-18;20037;Jumbo (new name) Jack;200;;Black & White;Green;30;;BROUGHT-IN;Sold;
17256;Rough Collie;;M;Jn12;2009-02-17;40000;TT;400;;Sable;;80 lbs;;HOLDING STRAY;Ride Home Free;12
17263;German Shep;2009-03-04;F/S;09-170170DA-TB;2009-02-20;20082;Dusty;200;;Black & Tan;Gr/Yellow;80 lbs;;HOLDING STRAY;Sold;15
17266;Pit Bull;;M;n/c rv;2009-02-20;40085;Chi Chi;400;;Brown & White;;55;;POLICE-DAY;Ride Home Free;17
17267;Pit X Spaniel;2009-03-04;F/S;DA 09-171753 rv;2009-02-22;20010;Cassidy;200;;Tan & White;Yellow/Orange;40lbs;;BROUGHT-IN;Sold;
17272;German Shepherd;;F;09-165813 di;2009-02-23;20021;Bambi;200;;Tan & Black;;45lbs;;COMPLAINT;Redeemed;5
17275;Korean Jindo;;F/S;;2009-02-25;40000;Ginny;400;;White;;20;;HOLDING STRAY;Ride Home Free;3
17276;Chihuahua;;M;;2009-02-26;10000;Bebe;100;;Grey;;6 lbs;;HOLDING STRAY;Transferred;11
17277;Bullmastiff;;F/S;09-166306DIAK;2009-02-26;20000;Ginger;200;;Tan;;;;HOLDING STRAY;Redeemed;
17279;Pekingese;;F/S;n/c;2009-02-27;40020;Brittney;400;;Beige;;;;BROUGHT-IN;Ride Home Free;
17281;German Shepherd;;M;;2009-02-28;40004;Kazin;400;;Black & Tan;;90 lbs;;HOLDING STRAY;Ride Home Free;12
17283;Lab X Chesapeake Bay Retriever;2009-03-04;F/S;09-171072 DA-TB;2009-02-28;20079;Mocha;200;;Chocolate;Yellow;80 lbs;;TRANSFERRED;Sold;
17286;Shep X Husky;2009-03-04;F/S;09-216196DA-TU;2009-02-26;20052;Star;200;;Tan & Black;;60 lbs;;HOLDING STRAY;Sold;11
17290;German Shepherd;;F;09-166839DI-TU;2009-03-03;20026;Heidi;200;;Black & Tan;;30 lbs;;HOLDING STRAY;Redeemed;5
17293;Ferret;;F/S;n/c;2009-03-04;10000;Ferret Fawcet (New Name);100;;Beige;;1;;COMPLAINT;Transferred;3
17294;Border Collie;;M;09-170929 DAAK;2009-03-04;20045;Target - new name;200;;Black & White;;10 lbs;;HOLDING STRAY;Sold;12
17296;Poodle;2009-03-17;M/N;09-171627 DA AK;2009-03-05;20058;Gary;200;;Grey;Green;10 lbs;;HOLDING STRAY;Sold;12
17297;Miniature Pincher;;M/N;TB;2009-03-05;40000;Buddha;400;;Tan;;15 lbs;;HOLDING STRAY;Ride Home Free;11 & 20
17299;Jack Russell;2009-03-17;M/N;09-215718DA-TB;2009-03-06;20083;Trigger;200;;White;Yellow;20;;BROUGHT-IN;Sold;
17303;Coonhound X;;M;TB;2009-03-06;40080;Vegas;400;;Black & White;;75lbs;;HOLDING STRAY;Ride Home Free;23
17305;Pigeon;;X;;2009-03-06;10000;;100;;White & Black;;2 lb;;HOLDING STRAY;Transferred;
17314;Maltipoo;;F;09-170596DI-TU;2009-03-09;20087;Luna;200;;White & Cream;;10 lbs;;BROUGHT-IN;Redeemed;rv
17323;Papillon;;M;;2009-03-13;20000;Kody;200;;Red & White;;10;;HOLDING STRAY;Redeemed;3
17324;Cockatiel;;M;;2009-03-13;10000;;100;;Yellow & Grey & Orange & White;;.5;;COMPLAINT;Transferred;3
17332;Cocker x;;M/N;09-171635 DI AK;2009-03-16;20056;Cheechoo;200;;Tan & White;;15 lbs;;;Redeemed;5
17335;Rabbit;;F;09215789Diak;2009-03-16;20000;;200;;Black;;;;POLICE-DAY;Redeemed;MA#11
17339;Rabbit;;F;;2009-03-16;10000;;100;;Black & White;;;;POLICE-DAY;Transferred;11
17341;Rabbit;;F;09-215789Diak;2009-03-16;20000;;200;;Grey;;;;POLICE-DAY;Redeemed;11
17343;Am Bulldog;;M/N;09-171360 SBH;2009-03-17;20085;Zero;200;;White & Brindle;;50 lbs;;POLICE-NIGHT;Redeemed;22
17344;Gerbil;;;;2009-03-17;10000;;100;;Black & White;;;;BROUGHT-IN;Transferred;Tammy
17345;Gerbil;;;;2009-03-17;10000;;100;;Tan & White;;;;BROUGHT-IN;Transferred;Tammy
17346;Gerbil;;;;2009-03-17;10000;;100;;Tan & White;;;;BROUGHT-IN;Transferred;Tammy
17347;Husky X Mal X Shep;;F;n/c rf;2009-03-18;40024;Sparky (was leila);400;;Grey & Black;;60;;POLICE-NIGHT;Ride Home Free;3
17349;Golden Retriever;2009-03-17;M/N;dt;2009-03-17;40000;Lucky Kai-Kai;400;;Tan;;;;HOLDING STRAY;Ride Home Free;#17
17350;Boxer;;F;09-171490 DI AK;2009-03-18;20085;Lucy;200;;Brown Brindle;;40;;COMPLAINT;Redeemed;3
17351;Border Collie X;;M/N;TU;2009-03-18;40077;Baxter;400;;Black & Tan & White;;45 lbs;;HOLDING STRAY;Ride Home Free;12
17352;Shih Tzu;;F;TU;2009-03-19;40031;Moonshine;400;;Black & White;;;;BROUGHT-IN;Ride Home Free;
17357;Pit Bull;2009-03-25;M/N;09-225717DA-TU;2009-03-19;20026;Marble;200;;Grey & Black;Blue;55;;TRANSFERRED;Sold;KE
17361;Shepherd X Lab;;F;09-171730 DI-TB;2009-03-20;20038;Rudy;200;;Brown;;48lbs;;HOLDING STRAY;Redeemed;#17
17365;Poodle X;;M;09-171879DI-TU;2009-03-21;20078;Rolex;200;;Tan;;8 lbs;;HOLDING STRAY;Redeemed;12
17371;Cat DSH;;;TU;2009-03-24;40000;;400;;Tortoisehell;;20 lbs;;POLICE-NIGHT;Ride Home Free;12
17373;Chow Chow;2009-04-02;F;09-215798DI-TB;2009-03-25;20041;Joyce (Bella Chow);200;;Red;;50;;HOLDING STRAY;Redeemed;12
17377;Maltipoo;2009-04-09;M/N;09-219430DA;2009-03-27;20082;Otis;200;;White;;10 lbs;;BROUGHT-IN;Sold;Tammy
17384;Yorkie;;F;DI 09-17280 rv;2009-03-29;20078;Penny Lane;200;;Black & Tan;;;;HOLDING STRAY;Redeemed;MA#11
17388;Shepherd X;;F/S;09-173006 rv;2009-03-31;20005;Lily;200;;Brown & Black;;40lbs;;;Redeemed;5
17391;Shih Tzu;;F;098-173086 DI-TB;2009-03-31;20074;Precious;200;;White & Black;;15 lbs;;HOLDING STRAY;Redeemed;12
17393;Belgian Malinois;;M;09-173134 DI-TB;2009-04-01;20038;Willy;200;;Tan & Black;;40;;HOLDING STRAY;Redeemed;3
17394;Brussels Griffen;;M/N;TB;2009-04-01;40000;Charlie;400;;Red;;;;COMPLAINT;Ride Home Free;
17397;Beagle;;M/N;09-215917DI-TB;2009-04-03;20062;Charlie;200;;Tri Colour;;50;;HOLDING STRAY;Redeemed;#17
17400;Lab;;M/N;TB;2009-04-03;40021;Maxwell;400;;Golden;;65 lbs;;HOLDING STRAY;Ride Home Free;15
17401;German Shepherd;;F/S;n/c;2009-04-04;10059;Charity (new name);100;;Black & Red;;50;;HOLDING STRAY;Transferred;MA#11
17404;Shih Tzu;;F/S;N/C ACO #15;2009-04-04;40000;Tina;400;;Black & White;;10 lbs;;HOLDING STRAY;Ride Home Free;15
17408;Retriever X;;F/S;09-216096 DI;2009-04-05;20077;Hannah;200;;Auburn;;70 lbs;;HOLDING STRAY;Redeemed;02
17409;Rottweiler X;;F;T10501 JG;2009-04-06;40077;Blue;400;;Black & Tan;;65 lbs;;POLICE-NIGHT;Ride Home Free;ks19
17418;Guinea Pig;;X;;2009-03-30;20000;No 8;200;;Black & White;;;;BROUGHT-IN;Sold;Tammy
17422;Lab;;F/S;n/c;2009-04-09;40083;Lucia;400;;Chocolate;;70 lbs;;BROUGHT-IN;Ride Home Free;22
17423;Pit Bull;;F;n/c-ak;2009-04-09;40072;Baby;400;;Brown & White;;100;;POLICE-DAY;Ride Home Free;3
17428;Shepherd  X;;M/N;09-219575 rv;2009-04-11;20038;Skipper;200;;Yellow & Tan;;65 lbs;;COMPLAINT;Redeemed;23
17430;Border X Retriever;;F;09-220190 DA;2009-04-11;20052;Libby (new name);200;;Black & Grey;Green;50;;TRANSFERRED;Sold;KE
17431;Jack Russell;;M/N;09-220814 da ak;2009-04-11;20048;Sherman (new name);200;;White & Tan;green;15;;TRANSFERRED;Sold;KE
17433;Husky X Malamute;2009-05-07;M/N;09-225461 DA AK;2009-04-11;20017;Parker;200;;Brown & Cream;yellow;60;;TRANSFERRED;Sold;KE
17434;Mastiff X Lab;;M/N;09220547DA-TB;2009-04-11;20083;Brewster;200;;Tan;Blue;85;;TRANSFERRED;Sold;KE
17443;Terrier X;;F/S;n/c;2009-04-14;40038;Bean;400;;Brown;;;;BROUGHT-IN;Ride Home Free;
17446;Toy Terrier mix;;F;TB;2009-04-14;40023;Yen Yen;400;;Beige;;3;;HOLDING STRAY;Ride Home Free;3
17447;Malamute;;F/S;TB;2009-04-14;40041;Kia;400;;Black & White;;60;;HOLDING STRAY;Ride Home Free;3
17456;American Staffordshire Terrier;;M;;2009-04-18;20085;Lollipop;200;;Red;;65lbs;;POLICE-DAY;Redeemed;JF13
17460;Akita X Shepherd;;M/N;09-220358;2009-04-19;20072;Spencer;200;;Brown & Tan & White;;70 lbs;;BROUGHT-IN;Redeemed;4
17464;Rotty X Shep;;M/N;;2009-04-19;40000;Tiger;400;;Tan & Black;;80 lbs;;HOLDING STRAY;Ride Home Free;22
17465;Rat;;M;;2009-04-19;10000;;100;;Grey & White;;;;HOLDING STRAY;Transferred;2
17466;Rat;;M;;2009-04-19;10000;;100;;White;;;;HOLDING STRAY;Transferred;2
17467;Rat;;M;;2009-04-19;10000;;100;;White;;;;HOLDING STRAY;Transferred;2
17474;Rat;;F;;2009-04-19;10000;;100;;White;;;;HOLDING STRAY;Transferred;2
17488;Pit Bull Terrier;;M/N;n/c-RHF aK;2009-04-23;40072;Harley;400;;Tan;;45;;POLICE-DAY;Ride Home Free;3
17490;Terrier X;;F/S;Jn12;2009-04-25;40004;Coconut;400;;Black & Tan;;25 lbs;;HOLDING STRAY;Ride Home Free;12
17492;Beagle;;F/S;09-221009;2009-04-26;20026;Carl;200;;Tri-Colour;;30lbs;;HOLDING STRAY;Redeemed;02
17493;German Shepherd;;F;;2009-04-26;20045;Ann Ann;200;;Black & Tan;;60 lbs;;HOLDING STRAY;Redeemed;15
17496;Cat;;;;2009-04-28;10000;;100;;Black;;;;POLICE-NIGHT;Transferred;22
17499;Yorkie X Chihuhua (?);;M;n/c;2009-04-28;40048;Rocky;400;;Black & Tan;;5 lbs;;HOLDING STRAY;Ride Home Free;22
17506;Pit Bull X;;M/N;TU;2009-04-30;40021;Spot;400;;White & Brown;;50;;POLICE-DAY;Ride Home Free;3
17507;Lab mix;;M/N;09-221570 diak;2009-04-30;20048;Stink;200;;Black & Brown;;65;;POLICE-DAY;Redeemed;3
17509;Bouvier  X;;M/N;09-221601;2009-04-30;20082;Maximus;200;;Grey & White;;90;;HOLDING STRAY;Redeemed;#17
17511;Budgie;;M;;2009-05-01;10000;;100;;Green & Yellow;;;;HOLDING STRAY;Transferred;#17
17512;Shih Tzu X;2009-05-07;M/N;09-226571DA-TB;2009-03-21;20047;Buddy;200;;Black & Silver & Cream;green;20lbs;;HOLDING STRAY;Sold;MA#11
17513;Lop-Eared Rabbit;;M/N;09-227045DA-TU;2009-03-23;20000;Eeyore;200;;White & Grey Patches;;7 lbs;;BROUGHT-IN;Sold;4
17514;Pitbull X Vizsla;2009-04-08;M/N;09-227306 DA-TB;2009-03-26;20081;Howie;200;;Tan;green;35 lbs;;BROUGHT-IN;Sold;
17523;Pomeranian;;M;09-221564 SH;2009-05-01;20000;Didi;200;;Tan;;5lb;;BROUGHT-IN;Redeemed;
17525;Schnauzer X Brussels;;F;09-221597;2009-05-02;20074;Butch;200;;Grey;;10 lbs;;HOLDING STRAY;Redeemed;Joy
17527;Sheltie X;2009-05-07;F;09-226707DAAK;2009-05-02;20029;Marisol (now Josey);200;;Tri Colour;green;18 lbs;;BROUGHT-IN;Sold;15
17528;Bichon X;;M;09-221614diak;2009-05-02;20078;Porky;200;;White;;10 lbs;;HOLDING STRAY;Redeemed;12
17529;Doberman;;M;09-221649DI-TU;2009-05-03;20038;Royce;200;;Black & Tan;;85 lbs;;BROUGHT-IN;Redeemed;4
17532;Lab X;;F;N/A;2009-05-03;40000;Lavender;400;;Black;;;;PATROL;Ride Home Free;02
17533;Belgian Shepherd;;M/N;09-221643DI-TU;2009-05-03;20080;Bear;200;;Brown & Black;;90 lbs;;HOLDING STRAY;Redeemed;15
17534;Malamute;;M/N;TU;2009-05-04;40080;Tommy;400;;Grey & White;;100lbs;;HOLDING STRAY;Ride Home Free;5
17541;St. Bernard;;F/S;09-2256478;2009-05-06;20080;Emma;200;;Tan & Black & White;;100lbs;;HOLDING STRAY;Redeemed;#17
17543;Maltipoo X;;F/S;n/c;2009-05-06;40038;Bijou;400;;Greyish Black;;15 lbs;;HOLDING STRAY;Ride Home Free;12
17546;Husky;;M;TU;2009-05-07;40021;Sasha;400;;Black & White;;55;;;Ride Home Free;#17
17558;Terrier X;2009-05-21;M/N;09-226583DA-TB;2009-05-11;20064;Chico;200;;Tan;Yellow;20;;HOLDING STRAY;Sold;
